geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
TNS1	ENSG00000079308	NCL	ENSG00000115053	0	1	ENST00000615025_0:4587_ENST00000417652_44:568;ENST00000446688_0:1734_ENST00000417652_44:568;ENST00000611415_0:4611_ENST00000453992_484:964;ENST00000646520_0:4921_ENST00000417652_44:568;ENST00000419504_0:4443_ENST00000453992_484:964;ENST00000615025_0:4587_ENST00000322723_263:4034;ENST00000611415_0:4611_ENST00000322723_263:4034;ENST00000611415_0:4611_ENST00000417652_44:568;ENST00000171887_0:4773_ENST00000417652_44:568;ENST00000430930_0:4419_ENST00000453992_484:964;ENST00000419504_0:4443_ENST00000417652_44:568;ENST00000430930_0:4419_ENST00000322723_263:4034;ENST00000430930_0:4419_ENST00000417652_44:568;ENST00000646520_0:4921_ENST00000454824_69:606;ENST00000646520_0:4921_ENST00000453992_484:964;ENST00000646520_0:4921_ENST00000322723_263:4034;ENST00000419504_0:4443_ENST00000322723_263:4034;ENST00000419504_0:4443_ENST00000454824_69:606;ENST00000171887_0:4773_ENST00000454824_69:606;ENST00000446688_0:1734_ENST00000453992_484:964;ENST00000430930_0:4419_ENST00000454824_69:606;ENST00000446688_0:1734_ENST00000454824_69:606;ENST00000615025_0:4587_ENST00000453992_484:964;ENST00000446688_0:1734_ENST00000322723_263:4034;ENST00000171887_0:4773_ENST00000453992_484:964;ENST00000611415_0:4611_ENST00000454824_69:606;ENST00000615025_0:4587_ENST00000436894_112:562;ENST00000430930_0:4419_ENST00000436894_112:562;ENST00000615025_0:4587_ENST00000454824_69:606;ENST00000171887_0:4773_ENST00000436894_112:562;ENST00000171887_0:4773_ENST00000322723_263:4034;ENST00000611415_0:4611_ENST00000436894_112:562;ENST00000646520_0:4921_ENST00000436894_112:562;ENST00000446688_0:1734_ENST00000436894_112:562;ENST00000419504_0:4443_ENST00000436894_112:562
PIGT	ENSG00000124155	COL4A1	ENSG00000187498	0	1	ENST00000279035_0:276_ENST00000375820_3531:6616;ENST00000432270_0:208_ENST00000375820_3531:6616
MRPS25	ENSG00000131368	RPL35A	ENSG00000182899	2	0	ENST00000442341_0:399_ENST00000253686_382:4586;ENST00000448864_0:306_ENST00000253686_382:4586;ENST00000647248_0:228_ENST00000253686_382:4586;ENST00000464167_0:438_ENST00000253686_382:4586
PLOD3	ENSG00000106397	NT5DC2	ENSG00000168268	0	1	ENST00000223127_0:2320_ENST00000307076_1714:2047;ENST00000223127_0:2320_ENST00000459839_1389:1639;ENST00000223127_0:2320_ENST00000422318_1464:1795
EIF4A1	ENSG00000161960	UPF3A	ENSG00000169062	0	1	ENST00000351487_0:219_ENST00000293831_784:1756;ENST00000375299_0:263_ENST00000293831_784:1756;ENST00000492270_0:244_ENST00000582746_768:1645;ENST00000351487_0:219_ENST00000577269_773:1319;ENST00000492270_0:244_ENST00000583389_415:951;ENST00000375299_0:263_ENST00000583389_415:951;ENST00000375299_0:263_ENST00000582746_768:1645;ENST00000351487_0:219_ENST00000583389_415:951;ENST00000375299_0:263_ENST00000577269_773:1319;ENST00000492270_0:244_ENST00000577269_773:1319;ENST00000351487_0:219_ENST00000582746_768:1645;ENST00000492270_0:244_ENST00000293831_784:1756
FAM129B	ENSG00000136830	TREX1	ENSG00000213689	0	1	ENST00000492235_0:50_ENST00000373314_422:3760;ENST00000625293_0:447_ENST00000373314_422:3760;ENST00000492235_0:50_ENST00000373312_623:3957;ENST00000456089_0:40_ENST00000373312_623:3957;ENST00000635452_0:45_ENST00000373314_422:3760;ENST00000635452_0:45_ENST00000373312_623:3957;ENST00000456089_0:40_ENST00000373314_422:3760;ENST00000433541_0:179_ENST00000373312_623:3957;ENST00000433541_0:179_ENST00000373314_422:3760;ENST00000625293_0:447_ENST00000373312_623:3957
RUFY3	ENSG00000018189	YTHDC1	ENSG00000083896	0	1	ENST00000417478_0:494_ENST00000579690_28:2983;ENST00000417478_0:494_ENST00000510746_352:515;ENST00000417478_0:494_ENST00000355665_364:3244;ENST00000417478_0:494_ENST00000344157_364:6232
TBC1D15	ENSG00000121749	TVP23B	ENSG00000171928	0	1	ENST00000307767_0:910_ENST00000550746_1724:6184;ENST00000307767_0:910_ENST00000319106_1724:2159;ENST00000307767_0:910_ENST00000485960_1632:2489;ENST00000581733_0:616_ENST00000485960_1632:2489;ENST00000476139_0:1835_ENST00000485960_1632:2489;ENST00000476139_0:1835_ENST00000550746_1724:6184;ENST00000581733_0:616_ENST00000319106_1724:2159;ENST00000581733_0:616_ENST00000550746_1724:6184;ENST00000476139_0:1835_ENST00000319106_1724:2159
TBC1D15	ENSG00000121749	TVP23C	ENSG00000175106	0	1	ENST00000428082_0:758_ENST00000485960_1632:2489;ENST00000428082_0:758_ENST00000319106_1724:2159;ENST00000428082_0:758_ENST00000550746_1724:6184;ENST00000438826_0:699_ENST00000319106_1724:2159;ENST00000438826_0:699_ENST00000550746_1724:6184;ENST00000584811_0:1835_ENST00000485960_1632:2489;ENST00000438826_0:699_ENST00000485960_1632:2489;ENST00000584811_0:1835_ENST00000550746_1724:6184;ENST00000584811_0:1835_ENST00000319106_1724:2159
HDDC2	ENSG00000111906	EIF3M	ENSG00000149100	0	1	ENST00000323213_0:91_ENST00000608295_211:879;ENST00000524896_0:96_ENST00000608284_352:538;ENST00000524896_0:96_ENST00000608295_211:879;ENST00000323213_0:91_ENST00000608284_352:538;ENST00000531120_0:105_ENST00000398153_249:918;ENST00000531120_0:105_ENST00000608284_352:538;ENST00000531120_0:105_ENST00000608295_211:879;ENST00000524896_0:96_ENST00000398153_249:918;ENST00000323213_0:91_ENST00000398153_249:918
TOR1AIP1	ENSG00000143337	ACBD6	ENSG00000230124	0	1	ENST00000367595_0:910_ENST00000447964_168:888;ENST00000642319_0:910_ENST00000447964_168:888;ENST00000367595_0:910_ENST00000271583_1218:3044;ENST00000642319_0:910_ENST00000271583_1218:3044;ENST00000642319_0:910_ENST00000435319_771:3397;ENST00000367595_0:910_ENST00000435319_771:3397;ENST00000367595_0:910_ENST00000606911_1155:8704;ENST00000642319_0:910_ENST00000606911_1155:8704;ENST00000367595_0:910_ENST00000528443_1428:3685;ENST00000642319_0:910_ENST00000528443_1428:3685
ACTG1	ENSG00000184009	MIER1	ENSG00000198160	0	1	ENST00000357692_0:1502_ENST00000571691_175:761;ENST00000355977_0:1341_ENST00000571691_175:761;ENST00000371018_0:1561_ENST00000571691_175:761;ENST00000355356_0:1343_ENST00000571691_175:761;ENST00000401042_0:1343_ENST00000571691_175:761;ENST00000371016_0:1497_ENST00000571691_175:761;ENST00000371014_0:1423_ENST00000571691_175:761;ENST00000401041_0:1423_ENST00000571691_175:761
IBTK	ENSG00000005700	MAP3K7	ENSG00000135341	0	1	ENST00000369332_0:282_ENST00000503631_2087:3560;ENST00000369329_0:282_ENST00000503631_2087:3560;ENST00000369327_0:126_ENST00000610980_2558:5195;ENST00000369327_0:126_ENST00000503631_2087:3560;ENST00000369325_0:120_ENST00000306270_3161:6054;ENST00000369325_0:120_ENST00000610980_2558:5195;ENST00000369332_0:282_ENST00000510291_2690:4109;ENST00000369329_0:282_ENST00000510291_2690:4109;ENST00000369332_0:282_ENST00000610980_2558:5195;ENST00000369329_0:282_ENST00000610980_2558:5195;ENST00000369329_0:282_ENST00000306270_3161:6054;ENST00000369332_0:282_ENST00000306270_3161:6054;ENST00000369327_0:126_ENST00000306270_3161:6054;ENST00000369327_0:126_ENST00000510291_2690:4109;ENST00000369325_0:120_ENST00000503631_2087:3560;ENST00000369325_0:120_ENST00000510291_2690:4109
RPL13A	ENSG00000142541	RPS29	ENSG00000213741	0	1	ENST00000396020_0:192_ENST00000621674_402:1098;ENST00000245458_0:192_ENST00000621674_402:1098;ENST00000557111_0:391_ENST00000391857_478:1181;ENST00000396020_0:192_ENST00000467825_422:660;ENST00000245458_0:192_ENST00000467825_422:660;ENST00000557519_0:141_ENST00000391857_478:1181;ENST00000556230_0:578_ENST00000391857_478:1181;ENST00000556230_0:578_ENST00000467825_422:660;ENST00000245458_0:192_ENST00000391857_478:1181;ENST00000557111_0:391_ENST00000467825_422:660;ENST00000396020_0:192_ENST00000391857_478:1181;ENST00000556230_0:578_ENST00000621674_402:1098;ENST00000557519_0:141_ENST00000621674_402:1098;ENST00000557519_0:141_ENST00000467825_422:660;ENST00000557111_0:391_ENST00000621674_402:1098
RPL13A	ENSG00000142541	PSMD6	ENSG00000163636	0	1	ENST00000391857_0:599_ENST00000492933_939:1495;ENST00000467825_0:543_ENST00000394431_788:1349;ENST00000621674_0:523_ENST00000480205_269:657;ENST00000391857_0:599_ENST00000482510_649:1176;ENST00000391857_0:599_ENST00000480205_269:657;ENST00000621674_0:523_ENST00000492933_939:1495;ENST00000621674_0:523_ENST00000482510_649:1176;ENST00000391857_0:599_ENST00000394431_788:1349;ENST00000621674_0:523_ENST00000394431_788:1349;ENST00000391857_0:599_ENST00000295901_868:1430;ENST00000467825_0:543_ENST00000492933_939:1495;ENST00000467825_0:543_ENST00000482510_649:1176;ENST00000467825_0:543_ENST00000480205_269:657;ENST00000467825_0:543_ENST00000295901_868:1430;ENST00000621674_0:523_ENST00000295901_868:1430
CRIM1	ENSG00000150938	HNRNPU	ENSG00000153187	0	1	ENST00000428774_0:153_ENST00000638475_418:2698;ENST00000428774_0:153_ENST00000444376_887:6827;ENST00000426856_0:181_ENST00000444376_887:6827;ENST00000280527_0:698_ENST00000444376_887:6827;ENST00000426856_0:181_ENST00000638475_418:2698;ENST00000280527_0:698_ENST00000638475_418:2698
TOMM34	ENSG00000025772	RBM39	ENSG00000131051	0	1	ENST00000372813_0:533_ENST00000361162_1674:2831;ENST00000372813_0:533_ENST00000253363_1331:2488;ENST00000372813_0:533_ENST00000448303_858:1008;ENST00000372813_0:533_ENST00000528062_1552:2421
CAPN1	ENSG00000014216	LDHB	ENSG00000111716	0	1	ENST00000279247_0:984_ENST00000396075_193:744;ENST00000533820_0:1059_ENST00000396076_480:1538;ENST00000524773_0:941_ENST00000396075_193:744;ENST00000533820_0:1059_ENST00000539782_328:487;ENST00000533129_0:916_ENST00000396075_193:744;ENST00000533129_0:916_ENST00000396076_480:1538;ENST00000533820_0:1059_ENST00000396075_193:744;ENST00000524773_0:941_ENST00000396076_480:1538;ENST00000279247_0:984_ENST00000350669_245:1303;ENST00000527323_0:1081_ENST00000450584_469:732;ENST00000533820_0:1059_ENST00000350669_245:1303;ENST00000526468_0:642_ENST00000450584_469:732;ENST00000526468_0:642_ENST00000396075_193:744;ENST00000526468_0:642_ENST00000396076_480:1538;ENST00000533820_0:1059_ENST00000450584_469:732;ENST00000527323_0:1081_ENST00000396076_480:1538;ENST00000527323_0:1081_ENST00000396075_193:744;ENST00000524773_0:941_ENST00000350669_245:1303;ENST00000279247_0:984_ENST00000539782_328:487;ENST00000533129_0:916_ENST00000450584_469:732;ENST00000533129_0:916_ENST00000350669_245:1303;ENST00000533129_0:916_ENST00000539782_328:487;ENST00000279247_0:984_ENST00000396076_480:1538;ENST00000526468_0:642_ENST00000539782_328:487;ENST00000527323_0:1081_ENST00000350669_245:1303;ENST00000279247_0:984_ENST00000450584_469:732;ENST00000527323_0:1081_ENST00000539782_328:487;ENST00000526468_0:642_ENST00000350669_245:1303;ENST00000524773_0:941_ENST00000450584_469:732;ENST00000524773_0:941_ENST00000539782_328:487
VPS50	ENSG00000004766	OXR1	ENSG00000164830	0	1	ENST00000531443_0:161_ENST00000305866_1983:3613;ENST00000517566_0:161_ENST00000305866_1983:3613;ENST00000531443_0:161_ENST00000544910_2011:5736;ENST00000517566_0:161_ENST00000544910_2011:5736
NOMO3	ENSG00000103226	RPL34	ENSG00000109475	0	1	ENST00000394668_0:345_ENST00000263012_2327:3911;ENST00000394668_0:345_ENST00000399336_2433:4356;ENST00000394665_0:411_ENST00000399336_2433:4356;ENST00000394667_0:323_ENST00000263012_2327:3911;ENST00000506397_0:434_ENST00000263012_2327:3911;ENST00000502534_0:320_ENST00000263012_2327:3911;ENST00000502534_0:320_ENST00000399336_2433:4356;ENST00000506397_0:434_ENST00000399336_2433:4356;ENST00000394665_0:411_ENST00000263012_2327:3911;ENST00000394667_0:323_ENST00000399336_2433:4356
RPL23	ENSG00000125691	ERGIC3	ENSG00000125991	2	0	ENST00000416206_0:623_ENST00000577407_253:615;ENST00000416206_0:623_ENST00000245857_340:588;ENST00000416206_0:623_ENST00000394332_238:625;ENST00000348547_0:704_ENST00000479035_359:2821;ENST00000348547_0:704_ENST00000245857_340:588;ENST00000357394_0:687_ENST00000577407_253:615;ENST00000413587_0:631_ENST00000245857_340:588;ENST00000413587_0:631_ENST00000394332_238:625;ENST00000348547_0:704_ENST00000577407_253:615;ENST00000413587_0:631_ENST00000577407_253:615;ENST00000348547_0:704_ENST00000394332_238:625;ENST00000413587_0:631_ENST00000479035_359:2821;ENST00000357394_0:687_ENST00000479035_359:2821;ENST00000357394_0:687_ENST00000394332_238:625;ENST00000357394_0:687_ENST00000245857_340:588;ENST00000416206_0:623_ENST00000479035_359:2821
ACTB	ENSG00000075624	COL1A1	ENSG00000108821	1	6	ENST00000493945_0:1481_ENST00000507689_454:549;ENST00000493945_0:1481_ENST00000225964_432:6727
ACTB	ENSG00000075624	ACTG1	ENSG00000184009	1	1	ENST00000575994_0:323_ENST00000417101_294:472;ENST00000575842_0:538_ENST00000417101_294:472;ENST00000570382_0:183_ENST00000331789_303:1921;ENST00000573283_0:183_ENST00000331789_303:1921;ENST00000575087_0:302_ENST00000417101_294:472;ENST00000575087_0:302_ENST00000646664_195:1812;ENST00000331925_0:275_ENST00000417101_294:472;ENST00000573283_0:183_ENST00000417101_294:472;ENST00000575842_0:538_ENST00000331789_303:1921;ENST00000570382_0:183_ENST00000417101_294:472;ENST00000575659_0:211_ENST00000331789_303:1921;ENST00000575994_0:323_ENST00000432588_188:568;ENST00000575994_0:323_ENST00000331789_303:1921;ENST00000575659_0:211_ENST00000432588_188:568;ENST00000575087_0:302_ENST00000331789_303:1921;ENST00000644774_0:321_ENST00000432588_188:568;ENST00000570382_0:183_ENST00000642480_403:789;ENST00000573283_0:183_ENST00000642480_403:789;ENST00000571721_0:432_ENST00000331789_303:1921;ENST00000615544_0:139_ENST00000331789_303:1921;ENST00000331925_0:275_ENST00000331789_303:1921;ENST00000615544_0:139_ENST00000642480_403:789;ENST00000571721_0:432_ENST00000642480_403:789;ENST00000575659_0:211_ENST00000642480_403:789;ENST00000644774_0:321_ENST00000331789_303:1921;ENST00000575087_0:302_ENST00000432588_188:568;ENST00000575994_0:323_ENST00000642480_403:789;ENST00000615544_0:139_ENST00000443528_372:569;ENST00000575994_0:323_ENST00000443528_372:569;ENST00000571721_0:432_ENST00000443528_372:569;ENST00000644774_0:321_ENST00000417101_294:472;ENST00000644774_0:321_ENST00000646664_195:1812;ENST00000644774_0:321_ENST00000443528_372:569;ENST00000331925_0:275_ENST00000432588_188:568;ENST00000644774_0:321_ENST00000493945_266:1495;ENST00000331925_0:275_ENST00000443528_372:569;ENST00000571721_0:432_ENST00000414620_430:561;ENST00000615544_0:139_ENST00000414620_430:561;ENST00000575842_0:538_ENST00000443528_372:569;ENST00000575087_0:302_ENST00000443528_372:569;ENST00000573283_0:183_ENST00000432588_188:568;ENST00000570382_0:183_ENST00000432588_188:568;ENST00000575842_0:538_ENST00000432588_188:568;ENST00000575994_0:323_ENST00000414620_430:561;ENST00000573283_0:183_ENST00000493945_266:1495;ENST00000570382_0:183_ENST00000493945_266:1495;ENST00000331925_0:275_ENST00000493945_266:1495;ENST00000615544_0:139_ENST00000493945_266:1495;ENST00000575842_0:538_ENST00000493945_266:1495;ENST00000573283_0:183_ENST00000414620_430:561;ENST00000570382_0:183_ENST00000414620_430:561;ENST00000575087_0:302_ENST00000645576_191:1009;ENST00000575994_0:323_ENST00000493945_266:1495;ENST00000575659_0:211_ENST00000414620_430:561;ENST00000575087_0:302_ENST00000493945_266:1495;ENST00000575842_0:538_ENST00000645576_191:1009;ENST00000615544_0:139_ENST00000432588_188:568;ENST00000644774_0:321_ENST00000645576_191:1009;ENST00000644774_0:321_ENST00000414620_430:561;ENST00000575994_0:323_ENST00000646664_195:1812;ENST00000615544_0:139_ENST00000645576_191:1009;ENST00000575659_0:211_ENST00000493945_266:1495;ENST00000571721_0:432_ENST00000493945_266:1495;ENST00000575994_0:323_ENST00000645576_191:1009;ENST00000570382_0:183_ENST00000645576_191:1009;ENST00000573283_0:183_ENST00000645576_191:1009;ENST00000575842_0:538_ENST00000414620_430:561;ENST00000331925_0:275_ENST00000645576_191:1009;ENST00000615544_0:139_ENST00000646664_195:1812;ENST00000571721_0:432_ENST00000646664_195:1812;ENST00000575842_0:538_ENST00000646664_195:1812;ENST00000570382_0:183_ENST00000646664_195:1812;ENST00000573283_0:183_ENST00000646664_195:1812;ENST00000615544_0:139_ENST00000417101_294:472;ENST00000571721_0:432_ENST00000417101_294:472;ENST00000571721_0:432_ENST00000645576_191:1009;ENST00000575842_0:538_ENST00000642480_403:789;ENST00000575659_0:211_ENST00000646664_195:1812;ENST00000575659_0:211_ENST00000417101_294:472;ENST00000644774_0:321_ENST00000642480_403:789;ENST00000575659_0:211_ENST00000645576_191:1009;ENST00000571721_0:432_ENST00000432588_188:568;ENST00000575087_0:302_ENST00000414620_430:561;ENST00000331925_0:275_ENST00000642480_403:789;ENST00000575659_0:211_ENST00000443528_372:569;ENST00000573283_0:183_ENST00000443528_372:569;ENST00000570382_0:183_ENST00000443528_372:569;ENST00000331925_0:275_ENST00000646664_195:1812;ENST00000331925_0:275_ENST00000414620_430:561;ENST00000575087_0:302_ENST00000642480_403:789
ACTB	ENSG00000075624	RPL13A	ENSG00000142541	0	1	ENST00000645576_0:991_ENST00000621674_406:1098;ENST00000645576_0:991_ENST00000467825_426:660;ENST00000645576_0:991_ENST00000391857_482:1181
CTBS	ENSG00000117151	GNG5	ENSG00000174021	1	7	ENST00000370630_0:1006_ENST00000370645_421:790;ENST00000370630_0:1006_ENST00000370641_555:920
ANKRD10	ENSG00000088448	EXT1	ENSG00000182197	0	1	ENST00000310847_0:527_ENST00000378204_1769:8270
ANKRD10	ENSG00000088448	PTPRK	ENSG00000152894	0	1	ENST00000267339_0:590_ENST00000532331_2312:5757;ENST00000267339_0:590_ENST00000368210_2452:5025;ENST00000267339_0:590_ENST00000415046_6:1029;ENST00000267339_0:590_ENST00000368226_2510:6087;ENST00000267339_0:590_ENST00000368213_2419:5816;ENST00000267339_0:590_ENST00000368207_2419:4758
TOR1A	ENSG00000136827	PLEC	ENSG00000178209	2	0	ENST00000527096_0:2681_ENST00000351698_669:2076;ENST00000356346_0:2627_ENST00000351698_669:2076;ENST00000354958_0:2695_ENST00000351698_669:2076;ENST00000322810_0:3193_ENST00000351698_669:2076;ENST00000345136_0:2741_ENST00000351698_669:2076;ENST00000357649_0:2633_ENST00000351698_669:2076;ENST00000354589_0:2680_ENST00000351698_669:2076;ENST00000527303_0:2731_ENST00000351698_669:2076;ENST00000436759_0:2731_ENST00000351698_669:2076;ENST00000398774_0:2590_ENST00000351698_669:2076
ABCA1	ENSG00000165029	PAPPA	ENSG00000182752	0	1	ENST00000374736_0:4669_ENST00000328252_5145:10959
IARS2	ENSG00000067704	SNRNP200	ENSG00000144028	2	0	ENST00000366922_0:2866_ENST00000323853_123:7165
EIF5A	ENSG00000132507	GHITM	ENSG00000165678	0	1	ENST00000372134_0:799_ENST00000573542_664:1089;ENST00000372134_0:799_ENST00000571955_730:1366;ENST00000372134_0:799_ENST00000576930_803:1439;ENST00000372134_0:799_ENST00000416016_700:1336;ENST00000372134_0:799_ENST00000419711_635:1271;ENST00000372134_0:799_ENST00000336452_612:1256;ENST00000372134_0:799_ENST00000336458_875:1511
TNC	ENSG00000041982	MEGF9	ENSG00000106780	0	1	ENST00000373930_0:713_ENST00000341037_4708:6786;ENST00000373930_0:713_ENST00000544972_812:1844;ENST00000373930_0:713_ENST00000423613_4589:6281;ENST00000373930_0:713_ENST00000535648_4448:7508;ENST00000373930_0:713_ENST00000537320_3337:4946;ENST00000373930_0:713_ENST00000350763_5537:7641;ENST00000373930_0:713_ENST00000542877_4036:5517
ASPH	ENSG00000198363	DACH1	ENSG00000276644	0	1	ENST00000613252_0:1993_ENST00000522349_139:531;ENST00000619232_0:1726_ENST00000517903_107:2658;ENST00000613252_0:1993_ENST00000522603_114:842;ENST00000613252_0:1993_ENST00000517661_103:809;ENST00000613252_0:1993_ENST00000522835_140:1258;ENST00000619232_0:1726_ENST00000522349_139:531;ENST00000613252_0:1993_ENST00000517847_96:1947;ENST00000613252_0:1993_ENST00000389204_102:1290;ENST00000613252_0:1993_ENST00000518306_177:755;ENST00000619232_0:1726_ENST00000389204_102:1290;ENST00000619232_0:1726_ENST00000541428_133:2550;ENST00000619232_0:1726_ENST00000517847_96:1947;ENST00000619232_0:1726_ENST00000518306_177:755;ENST00000619232_0:1726_ENST00000522603_114:842;ENST00000613252_0:1993_ENST00000541428_133:2550;ENST00000619232_0:1726_ENST00000517661_103:809;ENST00000619232_0:1726_ENST00000522835_140:1258;ENST00000613252_0:1993_ENST00000517903_107:2658
EMC3	ENSG00000125037	CRELD1	ENSG00000163703	0	1	ENST00000397170_0:307_ENST00000245046_1116:2777;ENST00000383811_0:856_ENST00000245046_1116:2777;ENST00000452070_0:352_ENST00000245046_1116:2777;ENST00000326434_0:341_ENST00000245046_1116:2777
SUCLG1	ENSG00000163541	JMJD1C	ENSG00000171988	0	1	ENST00000393868_0:1217_ENST00000399262_7317:8666;ENST00000393868_0:1217_ENST00000327520_2738:3781;ENST00000393868_0:1217_ENST00000542921_7169:8149;ENST00000393868_0:1217_ENST00000639129_6552:7901
SPAG9	ENSG00000008294	COL6A3	ENSG00000163359	0	1	ENST00000472056_0:317_ENST00000505279_502:4659;ENST00000347401_0:317_ENST00000505279_502:4659;ENST00000392003_0:376_ENST00000505279_502:4659;ENST00000392003_0:376_ENST00000262013_633:8273;ENST00000392003_0:376_ENST00000357122_633:4761;ENST00000392003_0:376_ENST00000618113_633:8246;ENST00000347401_0:317_ENST00000618113_633:8246;ENST00000347401_0:317_ENST00000262013_633:8273;ENST00000472056_0:317_ENST00000262013_633:8273;ENST00000472056_0:317_ENST00000357122_633:4761;ENST00000472056_0:317_ENST00000618113_633:8246;ENST00000347401_0:317_ENST00000357122_633:4761
FSTL1	ENSG00000163430	KDM2A	ENSG00000173120	0	1	ENST00000308783_0:90_ENST00000295633_1162:5943;ENST00000308783_0:90_ENST00000424703_795:1396
COL1A1	ENSG00000108821	COL6A3	ENSG00000163359	5	8	ENST00000225964_0:2032_ENST00000347401_4960:8625;ENST00000225964_0:2032_ENST00000472056_4960:8628;ENST00000225964_0:2032_ENST00000353578_6222:9963;ENST00000225964_0:2032_ENST00000295550_7008:10749;ENST00000225964_0:2032_ENST00000409809_5937:8916
COL1A1	ENSG00000108821	HSBP1	ENSG00000230989	0	1	ENST00000225964_0:3542_ENST00000433866_346:8784
COL1A1	ENSG00000108821	MAGED4B	ENSG00000187243	0	1	ENST00000497164_0:1438_ENST00000225964_1797:6727;ENST00000485287_0:1526_ENST00000225964_1797:6727;ENST00000335504_0:1534_ENST00000225964_1797:6727;ENST00000360134_0:1454_ENST00000225964_1797:6727
COL1A1	ENSG00000108821	PXDN	ENSG00000130508	3	2	ENST00000252804_0:1065_ENST00000225964_2062:6727;ENST00000225964_0:2448_ENST00000252804_241:6808;ENST00000252804_0:1049_ENST00000225964_2046:6727;ENST00000225964_0:2448_ENST00000425171_237:720;ENST00000433670_0:985_ENST00000225964_2046:6727;ENST00000433670_0:1001_ENST00000225964_2062:6727;ENST00000225964_0:2448_ENST00000433670_177:2643
COL1A1	ENSG00000108821	PDGFRB	ENSG00000113721	3	0	ENST00000261799_0:2814_ENST00000225964_3488:6727
COL1A1	ENSG00000108821	COL4A2	ENSG00000134871	3	3	ENST00000360467_0:2762_ENST00000225964_2147:6727
COL1A1	ENSG00000108821	IGF1R	ENSG00000140443	0	1	ENST00000650285_0:3244_ENST00000225964_4367:6727;ENST00000649865_0:3244_ENST00000225964_4367:6727;ENST00000268035_0:2812_ENST00000225964_4367:6727;ENST00000558762_0:2739_ENST00000225964_4367:6727
COL1A1	ENSG00000108821	SLC16A3	ENSG00000141526	0	2	ENST00000582946_0:572_ENST00000225964_1191:6727
COL1A1	ENSG00000108821	COL5A1	ENSG00000130635	3	4	ENST00000618395_0:2384_ENST00000225964_2348:6727;ENST00000371817_0:2415_ENST00000225964_2348:6727
COL1A1	ENSG00000108821	COL3A1	ENSG00000168542	13	17	ENST00000304636_0:3371_ENST00000225964_1319:6727
COL1A1	ENSG00000108821	FN1	ENSG00000115414	21	14	ENST00000225964_0:815_ENST00000323926_6423:8708;ENST00000225964_0:815_ENST00000421182_5879:8103;ENST00000225964_0:815_ENST00000354785_6527:8905;ENST00000225964_0:815_ENST00000432072_6152:7759;ENST00000225964_0:815_ENST00000456923_2035:3720;ENST00000225964_0:815_ENST00000356005_5880:7846;ENST00000225964_0:815_ENST00000357867_5880:7898;ENST00000225964_0:815_ENST00000446046_6150:7952;ENST00000225964_0:815_ENST00000359671_6150:8524;ENST00000225964_0:815_ENST00000336916_6150:8435;ENST00000225964_0:815_ENST00000443816_5885:7762;ENST00000225964_0:815_ENST00000438981_241:723
COL1A1	ENSG00000108821	COL6A2	ENSG00000142173	2	3	ENST00000225964_0:3174_ENST00000409416_1027:3430;ENST00000225964_0:1886_ENST00000409416_798:3430;ENST00000225964_0:1886_ENST00000310645_817:3446;ENST00000225964_0:1886_ENST00000300527_839:3461;ENST00000225964_0:3174_ENST00000310645_1046:3446;ENST00000225964_0:3174_ENST00000300527_1068:3461;ENST00000225964_0:3174_ENST00000397763_991:3101;ENST00000225964_0:1886_ENST00000397763_762:3101
COL1A1	ENSG00000108821	SPARC	ENSG00000113140	5	4	ENST00000522348_0:458_ENST00000225964_2354:6727;ENST00000539687_0:278_ENST00000225964_2336:6727;ENST00000231061_0:434_ENST00000225964_2354:6727;ENST00000231061_0:414_ENST00000225964_2336:6727;ENST00000539687_0:298_ENST00000225964_2354:6727
COL1A1	ENSG00000108821	MAGED4	ENSG00000154545	0	1	ENST00000599522_0:1579_ENST00000225964_1797:6727;ENST00000375626_0:1439_ENST00000225964_1797:6727
COL1A1	ENSG00000108821	ITM2B	ENSG00000136156	2	0	ENST00000378549_0:275_ENST00000225964_1121:6727;ENST00000647800_0:272_ENST00000225964_1121:6727;ENST00000378565_0:320_ENST00000225964_1121:6727
COL1A1	ENSG00000108821	PRPF8	ENSG00000174231	1	1	ENST00000304992_0:2084_ENST00000225964_10:6727;ENST00000572621_0:2236_ENST00000225964_10:6727;ENST00000577001_0:2041_ENST00000225964_10:6727
