geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
CTSB	ENSG00000164733	FAM111B	ENSG00000189057	0	1	ENST00000411426_0:100_ENST00000530640_124:1389;ENST00000534403_0:48_ENST00000534149_81:524;ENST00000343597_0:48_ENST00000534149_81:524;ENST00000411426_0:100_ENST00000526195_101:560;ENST00000411426_0:100_ENST00000527243_136:580;ENST00000411426_0:100_ENST00000532656_348:573;ENST00000343597_0:48_ENST00000530296_53:561;ENST00000534403_0:48_ENST00000530296_53:561;ENST00000411426_0:100_ENST00000526645_138:559;ENST00000529618_0:49_ENST00000505496_223:540;ENST00000411426_0:100_ENST00000531502_268:557;ENST00000411426_0:100_ENST00000505496_223:540;ENST00000529618_0:49_ENST00000526645_138:559;ENST00000534403_0:48_ENST00000527243_136:580;ENST00000343597_0:48_ENST00000527243_136:580;ENST00000529618_0:49_ENST00000527215_327:545;ENST00000411426_0:100_ENST00000524500_264:573;ENST00000411426_0:100_ENST00000345125_210:2028;ENST00000411426_0:100_ENST00000530296_53:561;ENST00000534403_0:48_ENST00000526645_138:559;ENST00000343597_0:48_ENST00000526645_138:559;ENST00000534403_0:48_ENST00000524500_264:573;ENST00000343597_0:48_ENST00000524500_264:573;ENST00000534403_0:48_ENST00000526195_101:560;ENST00000343597_0:48_ENST00000526195_101:560;ENST00000411426_0:100_ENST00000527215_327:545;ENST00000534403_0:48_ENST00000528965_377:556;ENST00000343597_0:48_ENST00000528965_377:556;ENST00000534403_0:48_ENST00000531502_268:557;ENST00000343597_0:48_ENST00000531502_268:557;ENST00000529618_0:49_ENST00000534636_95:633;ENST00000534403_0:48_ENST00000532656_348:573;ENST00000343597_0:48_ENST00000532656_348:573;ENST00000529618_0:49_ENST00000534382_539:764;ENST00000529618_0:49_ENST00000533455_206:2009;ENST00000534403_0:48_ENST00000453527_173:2011;ENST00000343597_0:48_ENST00000453527_173:2011;ENST00000534403_0:48_ENST00000505496_223:540;ENST00000343597_0:48_ENST00000505496_223:540;ENST00000411426_0:100_ENST00000528965_377:556;ENST00000343597_0:48_ENST00000345125_210:2028;ENST00000534403_0:48_ENST00000345125_210:2028;ENST00000411426_0:100_ENST00000534510_201:1989;ENST00000411426_0:100_ENST00000534382_539:764;ENST00000529618_0:49_ENST00000345125_210:2028;ENST00000534403_0:48_ENST00000533572_452:975;ENST00000343597_0:48_ENST00000533572_452:975;ENST00000411426_0:100_ENST00000531089_212:1436;ENST00000411426_0:100_ENST00000533572_452:975;ENST00000529618_0:49_ENST00000353047_241:3875;ENST00000411426_0:100_ENST00000353047_241:3875;ENST00000529618_0:49_ENST00000534510_201:1989;ENST00000529618_0:49_ENST00000530296_53:561;ENST00000529618_0:49_ENST00000533572_452:975;ENST00000529618_0:49_ENST00000531502_268:557;ENST00000534403_0:48_ENST00000534636_95:633;ENST00000343597_0:48_ENST00000534636_95:633;ENST00000411426_0:100_ENST00000453527_173:2011;ENST00000343597_0:48_ENST00000530640_124:1389;ENST00000534403_0:48_ENST00000530640_124:1389;ENST00000529618_0:49_ENST00000453527_173:2011;ENST00000529618_0:49_ENST00000524500_264:573;ENST00000529618_0:49_ENST00000526195_101:560;ENST00000411426_0:100_ENST00000534636_95:633;ENST00000534403_0:48_ENST00000534510_201:1989;ENST00000343597_0:48_ENST00000534510_201:1989;ENST00000529618_0:49_ENST00000531089_212:1436;ENST00000411426_0:100_ENST00000533455_206:2009;ENST00000529618_0:49_ENST00000530640_124:1389;ENST00000529618_0:49_ENST00000532656_348:573;ENST00000534403_0:48_ENST00000534382_539:764;ENST00000343597_0:48_ENST00000534382_539:764;ENST00000529618_0:49_ENST00000534149_81:524;ENST00000534403_0:48_ENST00000353047_241:3875;ENST00000343597_0:48_ENST00000353047_241:3875;ENST00000411426_0:100_ENST00000534149_81:524;ENST00000529618_0:49_ENST00000528965_377:556;ENST00000534403_0:48_ENST00000533455_206:2009;ENST00000343597_0:48_ENST00000533455_206:2009;ENST00000534403_0:48_ENST00000531089_212:1436;ENST00000343597_0:48_ENST00000531089_212:1436;ENST00000343597_0:48_ENST00000527215_327:545;ENST00000529618_0:49_ENST00000527243_136:580;ENST00000534403_0:48_ENST00000527215_327:545
MAP7D1	ENSG00000116871	COL3A1	ENSG00000168542	0	1	ENST00000373150_0:2304_ENST00000304636_1814:5543;ENST00000373151_0:2396_ENST00000317840_1748:3873;ENST00000373150_0:2304_ENST00000317840_1748:3873;ENST00000316156_0:2522_ENST00000317840_1748:3873;ENST00000373151_0:2396_ENST00000304636_1814:5543;ENST00000316156_0:2522_ENST00000304636_1814:5543
ITGB1BP1	ENSG00000119185	THBS1	ENSG00000137801	0	1	ENST00000238091_0:134_ENST00000260356_2932:7775;ENST00000355346_0:175_ENST00000260356_2932:7775
MSN	ENSG00000147065	NUP205	ENSG00000155561	0	1	ENST00000285968_0:5291_ENST00000360270_1516:3944
MYO9B	ENSG00000099331	PRKCSH	ENSG00000130175	0	1	ENST00000595618_0:2292_ENST00000589838_1603:1898;ENST00000594824_0:2279_ENST00000587327_1955:2189;ENST00000397274_0:2202_ENST00000592741_1777:2100;ENST00000595618_0:2292_ENST00000587327_1967:2189;ENST00000595618_0:2284_ENST00000587327_1955:2189;ENST00000594824_0:2279_ENST00000592741_1765:2100;ENST00000595618_0:2292_ENST00000592741_1777:2100;ENST00000397274_0:2202_ENST00000587327_1967:2189;ENST00000595618_0:2284_ENST00000592741_1765:2100;ENST00000595641_0:2132_ENST00000587327_1955:2189;ENST00000594971_0:308_ENST00000587327_1967:2189;ENST00000594824_0:2287_ENST00000592741_1777:2100;ENST00000397274_0:2194_ENST00000589838_1591:1898;ENST00000594971_0:308_ENST00000589838_1603:1898;ENST00000595641_0:2132_ENST00000591462_1877:2209;ENST00000595618_0:2284_ENST00000589838_1591:1898;ENST00000397274_0:2202_ENST00000591462_1889:2209;ENST00000397274_0:2194_ENST00000587327_1955:2189;ENST00000594824_0:2279_ENST00000589838_1591:1898;ENST00000594824_0:2287_ENST00000591462_1889:2209;ENST00000594824_0:2279_ENST00000591462_1877:2209;ENST00000594824_0:2287_ENST00000587327_1967:2189;ENST00000397274_0:2194_ENST00000591462_1877:2209;ENST00000595641_0:2132_ENST00000592741_1765:2100;ENST00000595641_0:2140_ENST00000591462_1889:2209;ENST00000594971_0:308_ENST00000591462_1889:2209;ENST00000594971_0:308_ENST00000592741_1777:2100;ENST00000594971_0:300_ENST00000589838_1591:1898;ENST00000595641_0:2132_ENST00000589838_1591:1898;ENST00000594971_0:300_ENST00000587327_1955:2189;ENST00000595641_0:2140_ENST00000592741_1777:2100;ENST00000397274_0:2202_ENST00000589838_1603:1898;ENST00000595641_0:2140_ENST00000587327_1967:2189;ENST00000595618_0:2292_ENST00000591462_1889:2209;ENST00000594971_0:300_ENST00000591462_1877:2209;ENST00000594971_0:300_ENST00000592741_1765:2100;ENST00000595618_0:2284_ENST00000591462_1877:2209;ENST00000397274_0:2194_ENST00000592741_1765:2100;ENST00000595641_0:2140_ENST00000589838_1603:1898;ENST00000594824_0:2287_ENST00000589838_1603:1898
CAV2	ENSG00000105971	UBB	ENSG00000170315	0	1	ENST00000222693_0:554_ENST00000535788_8:704;ENST00000393480_0:164_ENST00000535788_8:704
PICALM	ENSG00000073921	AMOTL1	ENSG00000166025	0	1	ENST00000433060_0:340_ENST00000525162_82:548;ENST00000299004_0:503_ENST00000525162_82:548;ENST00000433060_0:340_ENST00000528398_163:2049;ENST00000299004_0:503_ENST00000528398_163:2049
MAVS	ENSG00000088888	AP5S1	ENSG00000125843	0	1	ENST00000455742_0:500_ENST00000428216_61:11714;ENST00000455742_0:500_ENST00000416600_105:11596;ENST00000379567_0:359_ENST00000416600_105:11596;ENST00000379573_0:420_ENST00000428216_61:11714;ENST00000379573_0:420_ENST00000416600_105:11596;ENST00000246041_0:523_ENST00000416600_105:11596;ENST00000379567_0:359_ENST00000428216_61:11714;ENST00000246041_0:523_ENST00000428216_61:11714;ENST00000615891_0:395_ENST00000416600_105:11596;ENST00000615891_0:395_ENST00000428216_61:11714
KPNB1	ENSG00000108424	DBN1	ENSG00000113758	0	1	ENST00000535458_0:2933_ENST00000514833_83:456;ENST00000290158_0:3037_ENST00000514833_83:456;ENST00000540627_0:2712_ENST00000514833_83:456;ENST00000582097_0:2070_ENST00000514833_83:456
MAP4K4	ENSG00000071054	AC104109.3	ENSG00000272772	0	1	ENST00000456652_0:123_ENST00000519718_312:483;ENST00000347699_0:123_ENST00000519718_312:483;ENST00000627726_0:123_ENST00000519718_312:483;ENST00000427603_0:343_ENST00000519718_312:483;ENST00000413150_0:178_ENST00000519718_312:483;ENST00000634702_0:178_ENST00000519718_312:483;ENST00000302217_0:178_ENST00000519718_312:483;ENST00000625522_0:178_ENST00000519718_312:483;ENST00000425019_0:460_ENST00000519718_312:483;ENST00000350198_0:501_ENST00000519718_312:483;ENST00000324219_0:501_ENST00000519718_312:483;ENST00000350878_0:501_ENST00000519718_312:483
MAP4K4	ENSG00000071054	VAPA	ENSG00000101558	0	1	ENST00000350198_0:501_ENST00000340541_274:1227;ENST00000350878_0:501_ENST00000340541_274:1227;ENST00000324219_0:501_ENST00000340541_274:1227;ENST00000413150_0:178_ENST00000340541_274:1227;ENST00000634702_0:178_ENST00000340541_274:1227;ENST00000302217_0:178_ENST00000340541_274:1227;ENST00000625522_0:178_ENST00000340541_274:1227;ENST00000427603_0:343_ENST00000400000_334:6815;ENST00000625522_0:178_ENST00000400000_334:6815;ENST00000302217_0:178_ENST00000400000_334:6815;ENST00000634702_0:178_ENST00000400000_334:6815;ENST00000413150_0:178_ENST00000400000_334:6815;ENST00000456652_0:123_ENST00000340541_274:1227;ENST00000347699_0:123_ENST00000340541_274:1227;ENST00000627726_0:123_ENST00000340541_274:1227;ENST00000425019_0:460_ENST00000340541_274:1227;ENST00000425019_0:460_ENST00000400000_334:6815;ENST00000627726_0:123_ENST00000400000_334:6815;ENST00000347699_0:123_ENST00000400000_334:6815;ENST00000456652_0:123_ENST00000400000_334:6815;ENST00000350198_0:501_ENST00000400000_334:6815;ENST00000350878_0:501_ENST00000400000_334:6815;ENST00000324219_0:501_ENST00000400000_334:6815;ENST00000427603_0:343_ENST00000340541_274:1227
UBE2F	ENSG00000184182	RPL10A	ENSG00000198755	2	0	ENST00000322203_0:188_ENST00000434137_131:472;ENST00000322203_0:188_ENST00000272930_342:2009;ENST00000322203_0:188_ENST00000409633_283:837;ENST00000322203_0:188_ENST00000409953_82:924;ENST00000322203_0:188_ENST00000612130_281:2135;ENST00000322203_0:188_ENST00000434655_281:648
TAF6	ENSG00000106290	OSBPL2	ENSG00000130703	0	1	ENST00000644775_0:1151_ENST00000437822_1648:2318;ENST00000358053_0:1292_ENST00000437822_1648:2318;ENST00000313733_0:1364_ENST00000472509_1791:2551;ENST00000439951_0:1364_ENST00000472509_1791:2551;ENST00000645520_0:1270_ENST00000452041_1537:2297;ENST00000313733_0:1364_ENST00000452041_1537:2297;ENST00000439951_0:1364_ENST00000452041_1537:2297;ENST00000439951_0:1364_ENST00000437822_1648:2318;ENST00000313733_0:1364_ENST00000437822_1648:2318;ENST00000358053_0:1292_ENST00000472509_1791:2551;ENST00000642714_0:980_ENST00000344095_1968:2727;ENST00000645442_0:1008_ENST00000472509_1791:2551;ENST00000645520_0:1270_ENST00000344095_1968:2727;ENST00000645520_0:1270_ENST00000472509_1791:2551;ENST00000643981_0:1339_ENST00000453269_1696:2464;ENST00000642714_0:980_ENST00000453269_1696:2464;ENST00000643412_0:1399_ENST00000453269_1696:2464;ENST00000644702_0:1094_ENST00000344095_1968:2727;ENST00000644702_0:1094_ENST00000453269_1696:2464;ENST00000645442_0:1008_ENST00000437822_1648:2318;ENST00000643981_0:1339_ENST00000472509_1791:2551;ENST00000643412_0:1399_ENST00000344095_1968:2727;ENST00000645520_0:1270_ENST00000453269_1696:2464;ENST00000642714_0:980_ENST00000437822_1648:2318;ENST00000643412_0:1399_ENST00000437822_1648:2318;ENST00000644702_0:1094_ENST00000437822_1648:2318;ENST00000358053_0:1292_ENST00000344095_1968:2727;ENST00000645442_0:1008_ENST00000453269_1696:2464;ENST00000313733_0:1364_ENST00000453269_1696:2464;ENST00000439951_0:1364_ENST00000453269_1696:2464;ENST00000643981_0:1339_ENST00000437822_1648:2318;ENST00000358053_0:1292_ENST00000453269_1696:2464;ENST00000642714_0:980_ENST00000472509_1791:2551;ENST00000439951_0:1364_ENST00000344095_1968:2727;ENST00000313733_0:1364_ENST00000344095_1968:2727;ENST00000643412_0:1399_ENST00000472509_1791:2551;ENST00000644702_0:1094_ENST00000472509_1791:2551;ENST00000643981_0:1339_ENST00000344095_1968:2727;ENST00000358053_0:1292_ENST00000452041_1537:2297;ENST00000644775_0:1151_ENST00000453269_1696:2464;ENST00000644775_0:1151_ENST00000452041_1537:2297;ENST00000645520_0:1270_ENST00000437822_1648:2318;ENST00000645442_0:1008_ENST00000452041_1537:2297;ENST00000643412_0:1399_ENST00000452041_1537:2297;ENST00000644702_0:1094_ENST00000452041_1537:2297;ENST00000642714_0:980_ENST00000452041_1537:2297;ENST00000643981_0:1339_ENST00000452041_1537:2297;ENST00000644775_0:1151_ENST00000344095_1968:2727;ENST00000645442_0:1008_ENST00000344095_1968:2727;ENST00000644775_0:1151_ENST00000472509_1791:2551
NSD3	ENSG00000147548	NOL4L	ENSG00000197183	0	1	ENST00000375677_0:203_ENST00000317025_3129:10776;ENST00000326071_0:363_ENST00000527502_2703:4471;ENST00000326071_0:363_ENST00000317025_3129:10776;ENST00000375677_0:203_ENST00000527502_2703:4471
SLC1A5	ENSG00000105281	TGFBI	ENSG00000120708	0	1	ENST00000542575_0:1220_ENST00000442011_463:2804
ACTG1	ENSG00000184009	KMT2B	ENSG00000272333	0	1	ENST00000420124_0:6947_ENST00000575087_1195:2001;ENST00000420124_0:6947_ENST00000331925_1168:2011;ENST00000420124_0:6947_ENST00000644774_1214:1539;ENST00000420124_0:6947_ENST00000573283_1076:1919;ENST00000420124_0:6947_ENST00000615544_1032:1723;ENST00000420124_0:6947_ENST00000575842_1431:2256
RPS17	ENSG00000182774	TPM2	ENSG00000198467	0	1	ENST00000330244_0:393_ENST00000329305_854:1018;ENST00000647841_0:286_ENST00000329305_854:1018;ENST00000647841_0:286_ENST00000378300_866:1030;ENST00000561157_0:288_ENST00000378292_997:1183;ENST00000330244_0:393_ENST00000378300_866:1030;ENST00000561157_0:288_ENST00000329305_854:1018;ENST00000647841_0:286_ENST00000378292_997:1183;ENST00000561157_0:288_ENST00000378300_866:1030;ENST00000330244_0:393_ENST00000378292_997:1183
PCCB	ENSG00000114054	DYNLL2	ENSG00000264364	0	1	ENST00000465423_0:578_ENST00000579991_285:6805
UBB	ENSG00000170315	RPS27	ENSG00000177954	1	1	ENST00000368567_0:262_ENST00000302182_400:1225;ENST00000368567_0:262_ENST00000395837_189:1014;ENST00000368567_0:262_ENST00000577640_113:724;ENST00000368567_0:262_ENST00000614404_229:1056;ENST00000368567_0:262_ENST00000578706_229:500;ENST00000368567_0:262_ENST00000577958_253:376;ENST00000368567_0:262_ENST00000395839_187:1012;ENST00000368567_0:262_ENST00000535788_108:704
ACTB	ENSG00000075624	ACTG1	ENSG00000184009	5	3	ENST00000646664_0:193_ENST00000575842_536:2256;ENST00000645576_0:189_ENST00000573283_181:1919;ENST00000645576_0:189_ENST00000570382_181:471;ENST00000331789_0:301_ENST00000575087_300:2001;ENST00000645576_0:189_ENST00000615544_137:1723;ENST00000331789_0:301_ENST00000573283_181:1919;ENST00000331789_0:301_ENST00000570382_181:471;ENST00000646664_0:193_ENST00000575659_209:742;ENST00000646664_0:193_ENST00000331925_273:2011;ENST00000646664_0:193_ENST00000575994_321:856;ENST00000331789_0:301_ENST00000575659_209:742;ENST00000646664_0:193_ENST00000575087_300:2001;ENST00000646664_0:193_ENST00000615544_137:1723;ENST00000331789_0:301_ENST00000615544_137:1723;ENST00000331789_0:301_ENST00000571721_430:813;ENST00000331789_0:301_ENST00000575842_536:2256;ENST00000645576_0:189_ENST00000571721_430:813;ENST00000645576_0:189_ENST00000331925_273:2011;ENST00000645576_0:189_ENST00000644774_319:1539;ENST00000646664_0:193_ENST00000571721_430:813;ENST00000645576_0:189_ENST00000575842_536:2256;ENST00000331789_0:301_ENST00000331925_273:2011;ENST00000645576_0:189_ENST00000575659_209:742;ENST00000645576_0:189_ENST00000575994_321:856;ENST00000331789_0:301_ENST00000644774_319:1539;ENST00000331789_0:301_ENST00000575994_321:856;ENST00000646664_0:193_ENST00000570382_181:471;ENST00000646664_0:193_ENST00000573283_181:1919;ENST00000646664_0:193_ENST00000644774_319:1539;ENST00000645576_0:189_ENST00000575087_300:2001
ACTB	ENSG00000075624	GNB1	ENSG00000078369	0	1	ENST00000434686_0:442_ENST00000493945_4:1495;ENST00000439272_0:328_ENST00000646664_2:1812;ENST00000610897_0:599_ENST00000647275_8:556;ENST00000610897_0:599_ENST00000493945_4:1495;ENST00000439272_0:328_ENST00000493945_4:1495;ENST00000437146_0:355_ENST00000647275_8:556;ENST00000378609_0:587_ENST00000493945_4:1495;ENST00000437146_0:355_ENST00000493945_4:1495;ENST00000378609_0:587_ENST00000646664_2:1812;ENST00000434686_0:442_ENST00000646664_2:1812;ENST00000610897_0:599_ENST00000646664_2:1812;ENST00000439272_0:328_ENST00000647275_8:556;ENST00000378609_0:587_ENST00000647275_8:556;ENST00000437146_0:355_ENST00000646664_2:1812;ENST00000434686_0:442_ENST00000647275_8:556
ACTB	ENSG00000075624	RAB1A	ENSG00000138069	0	1	ENST00000417101_0:466_ENST00000398529_398:1198;ENST00000417101_0:454_ENST00000409751_521:1333;ENST00000417101_0:466_ENST00000409892_438:2254;ENST00000417101_0:466_ENST00000409784_631:2447;ENST00000417101_0:454_ENST00000409784_619:2447;ENST00000417101_0:454_ENST00000398529_386:1198;ENST00000417101_0:454_ENST00000409892_426:2254;ENST00000417101_0:466_ENST00000409751_533:1333
ACTB	ENSG00000075624	PRELID3B	ENSG00000101166	2	0	ENST00000355937_0:470_ENST00000493945_1139:1495;ENST00000355937_0:470_ENST00000646664_1068:1812;ENST00000355937_0:470_ENST00000331789_1176:1921
KAT6A	ENSG00000083168	FLNA	ENSG00000196924	0	1	ENST00000648335_0:3539_ENST00000360319_758:8278;ENST00000265713_0:3490_ENST00000360319_758:8278;ENST00000396930_0:3586_ENST00000360319_758:8278;ENST00000265713_0:3490_ENST00000369850_969:8516;ENST00000265713_0:3490_ENST00000422373_969:8486;ENST00000265713_0:3490_ENST00000610817_969:7595;ENST00000265713_0:3490_ENST00000369856_697:8241;ENST00000396930_0:3586_ENST00000369856_697:8241;ENST00000648335_0:3539_ENST00000369856_697:8241;ENST00000649817_0:1720_ENST00000610817_969:7595;ENST00000649817_0:1720_ENST00000369850_969:8516;ENST00000649817_0:1720_ENST00000422373_969:8486;ENST00000649817_0:1720_ENST00000369856_697:8241;ENST00000648335_0:3539_ENST00000422373_969:8486;ENST00000648335_0:3539_ENST00000369850_969:8516;ENST00000648335_0:3539_ENST00000610817_969:7595;ENST00000649817_0:1720_ENST00000360319_758:8278;ENST00000406337_0:3552_ENST00000360319_758:8278;ENST00000406337_0:3552_ENST00000610817_969:7595;ENST00000406337_0:3552_ENST00000422373_969:8486;ENST00000406337_0:3552_ENST00000369850_969:8516;ENST00000396930_0:3586_ENST00000610817_969:7595;ENST00000396930_0:3586_ENST00000369850_969:8516;ENST00000396930_0:3586_ENST00000422373_969:8486;ENST00000406337_0:3552_ENST00000369856_697:8241
FUBP1	ENSG00000162613	MED16	ENSG00000175221	0	1	ENST00000589119_0:185_ENST00000370768_734:2378;ENST00000312090_0:311_ENST00000370768_734:2378;ENST00000325464_0:336_ENST00000370768_734:2378;ENST00000395808_0:336_ENST00000370768_734:2378;ENST00000395808_0:336_ENST00000370767_740:2524;ENST00000325464_0:336_ENST00000370767_740:2524;ENST00000312090_0:311_ENST00000370767_740:2524;ENST00000589119_0:185_ENST00000370767_740:2524;ENST00000616387_0:202_ENST00000370767_740:2524;ENST00000592943_0:202_ENST00000370767_740:2524;ENST00000586017_0:202_ENST00000370767_740:2524;ENST00000606828_0:202_ENST00000370767_740:2524;ENST00000269814_0:318_ENST00000370767_740:2524;ENST00000616387_0:202_ENST00000370768_734:2378;ENST00000592943_0:202_ENST00000370768_734:2378;ENST00000606828_0:202_ENST00000370768_734:2378;ENST00000586017_0:202_ENST00000370768_734:2378;ENST00000269814_0:318_ENST00000370768_734:2378
RPL41	ENSG00000229117	NME2	ENSG00000243678	0	1	ENST00000512737_0:464_ENST00000546591_253:699;ENST00000514264_0:491_ENST00000501597_134:469;ENST00000513177_0:334_ENST00000546591_253:699;ENST00000514264_0:491_ENST00000546591_253:699;ENST00000393190_0:507_ENST00000546591_253:699;ENST00000503064_0:390_ENST00000546591_253:699;ENST00000513177_0:334_ENST00000501597_134:469;ENST00000512737_0:464_ENST00000501597_134:469;ENST00000393190_0:507_ENST00000501597_134:469;ENST00000503064_0:390_ENST00000501597_134:469
PCBP2	ENSG00000197111	NFS1	ENSG00000244005	0	1	ENST00000306750_0:105_ENST00000455667_20:2741;ENST00000374092_0:160_ENST00000455667_20:2741;ENST00000541387_0:153_ENST00000455667_20:2741
LNPK	ENSG00000144320	RPS18	ENSG00000231500	0	1	ENST00000439602_0:212_ENST00000409660_388:2028;ENST00000474973_0:188_ENST00000544803_638:7647;ENST00000474973_0:188_ENST00000409660_388:2028;ENST00000439602_0:212_ENST00000544803_638:7647;ENST00000474973_0:188_ENST00000272748_689:7610;ENST00000439602_0:212_ENST00000272748_689:7610
STRN4	ENSG00000090372	EIF3CL	ENSG00000205609	0	1	ENST00000391910_0:2066_ENST00000380876_2785:3085;ENST00000263280_0:1644_ENST00000380876_2785:3085;ENST00000391910_0:2066_ENST00000398944_2751:3053;ENST00000263280_0:1644_ENST00000398944_2751:3053;ENST00000594287_0:636_ENST00000380876_2785:3085;ENST00000539396_0:1606_ENST00000380876_2785:3085;ENST00000539396_0:1606_ENST00000398944_2751:3053;ENST00000594287_0:636_ENST00000398944_2751:3053
STRN4	ENSG00000090372	EIF3C	ENSG00000184110	0	1	ENST00000594287_0:636_ENST00000395587_2840:3137;ENST00000263280_0:1644_ENST00000566501_2960:3128;ENST00000263280_0:1644_ENST00000566866_2819:2986;ENST00000539396_0:1606_ENST00000395587_2840:3137;ENST00000539396_0:1606_ENST00000566501_2960:3128;ENST00000391910_0:2066_ENST00000566501_2960:3128;ENST00000263280_0:1644_ENST00000331666_2845:3145;ENST00000539396_0:1606_ENST00000331666_2845:3145;ENST00000539396_0:1606_ENST00000566866_2819:2986;ENST00000263280_0:1644_ENST00000395587_2840:3137;ENST00000539396_0:1606_ENST00000564243_2704:2870;ENST00000391910_0:2066_ENST00000395587_2840:3137;ENST00000391910_0:2066_ENST00000566866_2819:2986;ENST00000594287_0:636_ENST00000331666_2845:3145;ENST00000391910_0:2066_ENST00000564243_2704:2870;ENST00000391910_0:2066_ENST00000331666_2845:3145;ENST00000594287_0:636_ENST00000566501_2960:3128;ENST00000594287_0:636_ENST00000566866_2819:2986;ENST00000263280_0:1644_ENST00000564243_2704:2870;ENST00000594287_0:636_ENST00000564243_2704:2870
NME1-NME2	ENSG00000011052	RPL41	ENSG00000229117	0	1	ENST00000555572_0:836_ENST00000546591_253:699;ENST00000393193_0:662_ENST00000546591_253:699;ENST00000393193_0:662_ENST00000501597_134:469;ENST00000555572_0:836_ENST00000501597_134:469
RAN	ENSG00000132341	DPAGT1	ENSG00000172269	0	1	ENST00000448750_0:313_ENST00000354202_1668:2205;ENST00000541630_0:276_ENST00000636404_252:700;ENST00000535090_0:308_ENST00000639704_1270:1719;ENST00000448750_0:313_ENST00000409993_2733:3274;ENST00000543796_0:517_ENST00000354202_1668:2205;ENST00000535090_0:308_ENST00000636404_252:700;ENST00000543796_0:517_ENST00000636404_252:700;ENST00000543796_0:517_ENST00000639704_1270:1719;ENST00000541630_0:276_ENST00000639704_1270:1719;ENST00000543796_0:517_ENST00000409993_2733:3274;ENST00000392369_0:783_ENST00000354202_1668:2205;ENST00000448750_0:313_ENST00000636404_252:700;ENST00000392369_0:783_ENST00000639704_1270:1719;ENST00000535090_0:308_ENST00000409993_2733:3274;ENST00000535090_0:308_ENST00000354202_1668:2205;ENST00000392369_0:783_ENST00000409993_2733:3274;ENST00000541630_0:276_ENST00000409993_2733:3274;ENST00000541630_0:276_ENST00000354202_1668:2205;ENST00000448750_0:313_ENST00000639704_1270:1719;ENST00000392369_0:783_ENST00000636404_252:700
PLK1	ENSG00000166851	PPIA	ENSG00000196262	0	1	ENST00000489459_0:113_ENST00000300093_1303:2227;ENST00000355968_0:113_ENST00000300093_1303:2227;ENST00000620047_0:113_ENST00000300093_1303:2227;ENST00000451562_0:114_ENST00000300093_1303:2227;ENST00000468812_0:114_ENST00000300093_1303:2227
PWP1	ENSG00000136045	PAPSS1	ENSG00000138801	0	1	ENST00000265174_0:942_ENST00000412830_1245:2621;ENST00000265174_0:942_ENST00000541166_1101:1722
ACTA2	ENSG00000107796	ACTG1	ENSG00000184009	1	2	ENST00000575087_0:326_ENST00000224784_207:1349;ENST00000615544_0:163_ENST00000415557_565:878;ENST00000575659_0:235_ENST00000415557_565:878;ENST00000571721_0:456_ENST00000415557_565:878;ENST00000575994_0:347_ENST00000415557_565:878;ENST00000615544_0:163_ENST00000458159_431:744;ENST00000331925_0:299_ENST00000415557_565:878;ENST00000331925_0:299_ENST00000224784_207:1349;ENST00000644774_0:345_ENST00000415557_565:878;ENST00000575087_0:326_ENST00000415557_565:878;ENST00000573283_0:207_ENST00000224784_207:1349;ENST00000570382_0:207_ENST00000224784_207:1349;ENST00000644774_0:345_ENST00000458159_431:744;ENST00000331925_0:299_ENST00000458159_431:744;ENST00000575994_0:347_ENST00000458159_431:744;ENST00000575659_0:235_ENST00000458159_431:744;ENST00000575087_0:326_ENST00000458159_431:744;ENST00000571721_0:456_ENST00000458159_431:744;ENST00000615544_0:163_ENST00000224784_207:1349;ENST00000573283_0:207_ENST00000415557_565:878;ENST00000570382_0:207_ENST00000415557_565:878;ENST00000644774_0:345_ENST00000224784_207:1349;ENST00000575659_0:235_ENST00000224784_207:1349;ENST00000571721_0:456_ENST00000224784_207:1349;ENST00000570382_0:207_ENST00000458159_431:744;ENST00000573283_0:207_ENST00000458159_431:744;ENST00000575842_0:562_ENST00000415557_565:878;ENST00000575842_0:562_ENST00000458159_431:744;ENST00000575842_0:562_ENST00000224784_207:1349;ENST00000575994_0:347_ENST00000224784_207:1349
PAM	ENSG00000145730	TMED7-TICAM2	ENSG00000251201	0	1	ENST00000282382_0:935_ENST00000304400_1799:3156;ENST00000282382_0:935_ENST00000346918_2072:3302;ENST00000333314_0:788_ENST00000379799_930:2567;ENST00000282382_0:935_ENST00000438793_2083:5432;ENST00000282382_0:935_ENST00000455264_1693:2898;ENST00000333314_0:788_ENST00000438793_2083:5432;ENST00000282382_0:935_ENST00000379799_930:2567;ENST00000333314_0:788_ENST00000346918_2072:3302;ENST00000333314_0:788_ENST00000348126_1665:3622;ENST00000333314_0:788_ENST00000304400_1799:3156;ENST00000333314_0:788_ENST00000455264_1693:2898;ENST00000282382_0:935_ENST00000348126_1665:3622
OSBPL9	ENSG00000117859	MT2A	ENSG00000125148	0	1	ENST00000428468_0:259_ENST00000245185_539:786;ENST00000447887_0:276_ENST00000245185_539:786;ENST00000371714_0:757_ENST00000245185_539:786
RPL11	ENSG00000142676	PRXL2C	ENSG00000158122	0	1	ENST00000458455_0:569_ENST00000411939_14:2514;ENST00000643754_0:290_ENST00000411939_14:2514;ENST00000374550_0:351_ENST00000411939_14:2514
