geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
LMAN1	ENSG00000074695	COL1A1	ENSG00000108821	2	0	ENST00000225964_0:2048_ENST00000251047_1540:5521
QSOX1	ENSG00000116260	GALNT2	ENSG00000143641	0	1	ENST00000366672_0:675_ENST00000367602_353:9311;ENST00000366672_0:675_ENST00000367600_290:2519
POLR2F	ENSG00000100142	STX6	ENSG00000135823	0	1	ENST00000258301_0:834_ENST00000470701_407:584;ENST00000542060_0:779_ENST00000470701_407:584;ENST00000258301_0:834_ENST00000442738_418:2106;ENST00000542060_0:779_ENST00000442738_418:2106
SON	ENSG00000159140	CRYZL1	ENSG00000205758	0	1	ENST00000361534_0:474_ENST00000381692_1158:2463;ENST00000426935_0:261_ENST00000436227_4017:5269;ENST00000431177_0:325_ENST00000356577_7508:8813;ENST00000381540_0:335_ENST00000381692_1158:2463;ENST00000361534_0:474_ENST00000436227_4017:5269;ENST00000361534_0:474_ENST00000356577_7508:8813;ENST00000381540_0:335_ENST00000356577_7508:8813;ENST00000431177_0:325_ENST00000436227_4017:5269;ENST00000426935_0:261_ENST00000356577_7508:8813;ENST00000417979_0:288_ENST00000356577_7508:8813;ENST00000426935_0:261_ENST00000381692_1158:2463;ENST00000381540_0:335_ENST00000436227_4017:5269;ENST00000417979_0:288_ENST00000381692_1158:2463;ENST00000440526_0:92_ENST00000436227_4017:5269;ENST00000381554_0:348_ENST00000356577_7508:8813;ENST00000440526_0:92_ENST00000381692_1158:2463;ENST00000440526_0:92_ENST00000356577_7508:8813;ENST00000381554_0:348_ENST00000381692_1158:2463;ENST00000417979_0:288_ENST00000436227_4017:5269;ENST00000431177_0:325_ENST00000381692_1158:2463;ENST00000381554_0:348_ENST00000436227_4017:5269
ACTB	ENSG00000075624	PPP6R3	ENSG00000110075	0	1	ENST00000493945_0:1493_ENST00000524845_2432:2771;ENST00000493945_0:1493_ENST00000393800_2537:5093;ENST00000493945_0:1493_ENST00000524904_2495:4292;ENST00000493945_0:1493_ENST00000393801_2498:5069;ENST00000493945_0:1493_ENST00000529710_2320:3228;ENST00000493945_0:1493_ENST00000265636_2320:4794;ENST00000493945_0:1493_ENST00000534190_1404:1980;ENST00000493945_0:1493_ENST00000534534_1864:2968;ENST00000493945_0:1493_ENST00000265637_2227:4783;ENST00000493945_0:1493_ENST00000527403_2330:4862
ACTB	ENSG00000075624	ACTA2	ENSG00000107796	0	1	ENST00000331789_0:1194_ENST00000224784_1074:1349;ENST00000646664_0:1086_ENST00000224784_1074:1349;ENST00000464611_0:113_ENST00000224784_1074:1349;ENST00000493945_0:1157_ENST00000224784_1074:1349
GDI2	ENSG00000057608	FBH1	ENSG00000134452	0	1	ENST00000379999_0:2357_ENST00000609712_302:622;ENST00000397269_0:2243_ENST00000609712_302:622;ENST00000397269_0:2243_ENST00000380127_196:584;ENST00000379999_0:2357_ENST00000380127_196:584;ENST00000362091_0:2215_ENST00000609712_302:622;ENST00000362091_0:2215_ENST00000380127_196:584
NCKAP1	ENSG00000061676	ITGB1	ENSG00000150093	2	0	ENST00000423113_0:1269_ENST00000360982_2538:4989;ENST00000396033_0:1405_ENST00000360982_2538:4989;ENST00000396033_0:1405_ENST00000361354_2134:20347;ENST00000423113_0:1269_ENST00000361354_2134:20347;ENST00000302278_0:1334_ENST00000361354_2134:20347;ENST00000302278_0:1334_ENST00000360982_2538:4989
MYH9	ENSG00000100345	COL6A3	ENSG00000163359	0	3	ENST00000295550_0:9795_ENST00000216181_814:7554;ENST00000295550_0:9797_ENST00000216181_816:7554;ENST00000347401_0:7744_ENST00000401701_620:789;ENST00000472056_0:7747_ENST00000401701_620:789;ENST00000472056_0:7749_ENST00000401701_622:789;ENST00000409809_0:8724_ENST00000216181_814:7554;ENST00000472056_0:7749_ENST00000216181_816:7554;ENST00000472056_0:7747_ENST00000216181_814:7554;ENST00000409809_0:8724_ENST00000401701_620:789;ENST00000347401_0:7746_ENST00000401701_622:789;ENST00000353578_0:9011_ENST00000216181_816:7554;ENST00000353578_0:9009_ENST00000216181_814:7554;ENST00000353578_0:9011_ENST00000401701_622:789;ENST00000353578_0:9009_ENST00000401701_620:789;ENST00000409809_0:8726_ENST00000216181_816:7554;ENST00000347401_0:7744_ENST00000216181_814:7554;ENST00000295550_0:9797_ENST00000401701_622:789;ENST00000295550_0:9795_ENST00000401701_620:789;ENST00000347401_0:7746_ENST00000216181_816:7554;ENST00000409809_0:8726_ENST00000401701_622:789
SMC4	ENSG00000113810	HTRA1	ENSG00000166033	2	0	ENST00000368984_0:700_ENST00000344722_2823:5356;ENST00000368984_0:700_ENST00000469762_2508:3998;ENST00000368984_0:700_ENST00000462787_3637:5033;ENST00000368984_0:700_ENST00000357388_2929:5471
ATP5F1B	ENSG00000110955	MFGE8	ENSG00000140545	0	1	ENST00000542878_0:133_ENST00000551020_613:856;ENST00000268150_0:165_ENST00000553007_658:814;ENST00000542878_0:133_ENST00000551570_183:399;ENST00000566497_0:135_ENST00000552959_760:1085;ENST00000268151_0:135_ENST00000552959_760:1085;ENST00000558029_0:116_ENST00000551570_183:399;ENST00000542878_0:133_ENST00000552959_760:1085;ENST00000542878_0:133_ENST00000262030_1056:1839;ENST00000268150_0:165_ENST00000551020_613:856;ENST00000558029_0:116_ENST00000551020_613:856;ENST00000268150_0:165_ENST00000262030_1056:1839;ENST00000566497_0:135_ENST00000262030_1056:1839;ENST00000268151_0:135_ENST00000262030_1056:1839;ENST00000268151_0:135_ENST00000553007_658:814;ENST00000566497_0:135_ENST00000553007_658:814;ENST00000558029_0:116_ENST00000262030_1056:1839;ENST00000268150_0:165_ENST00000551570_183:399;ENST00000542878_0:133_ENST00000553007_658:814;ENST00000558029_0:116_ENST00000553007_658:814;ENST00000268151_0:135_ENST00000551570_183:399;ENST00000566497_0:135_ENST00000551570_183:399;ENST00000566497_0:135_ENST00000551020_613:856;ENST00000268151_0:135_ENST00000551020_613:856;ENST00000268150_0:165_ENST00000552959_760:1085;ENST00000558029_0:116_ENST00000552959_760:1085
COL5A1	ENSG00000130635	ORMDL3	ENSG00000172057	0	1	ENST00000584000_0:556_ENST00000618395_4273:8437;ENST00000584000_0:556_ENST00000371817_4304:8471
RANBP3	ENSG00000031823	MT2A	ENSG00000125148	0	1	ENST00000592621_0:589_ENST00000561491_12:581;ENST00000590623_0:770_ENST00000561491_12:581;ENST00000340578_0:1038_ENST00000561491_12:581;ENST00000591092_0:772_ENST00000561491_12:581;ENST00000439268_0:991_ENST00000561491_12:581;ENST00000034275_0:780_ENST00000561491_12:581
PFN1	ENSG00000108518	COX4I1	ENSG00000131143	0	1	ENST00000562336_0:274_ENST00000225655_762:1291;ENST00000568794_0:152_ENST00000225655_762:1291;ENST00000253452_0:151_ENST00000225655_762:1291;ENST00000561569_0:159_ENST00000572383_421:539;ENST00000565078_0:510_ENST00000225655_752:1291;ENST00000561569_0:159_ENST00000225655_762:1291;ENST00000564903_0:85_ENST00000572383_421:539;ENST00000568794_0:152_ENST00000572383_421:539;ENST00000564903_0:85_ENST00000225655_762:1291;ENST00000565078_0:510_ENST00000572383_411:539;ENST00000562336_0:274_ENST00000572383_421:539;ENST00000253452_0:151_ENST00000572383_421:539
MYLK	ENSG00000065534	RANGAP1	ENSG00000100401	2	0	ENST00000346322_0:2477_ENST00000455915_2085:4222;ENST00000475616_0:2390_ENST00000405486_1328:3469;ENST00000346322_0:2477_ENST00000356244_919:3060;ENST00000346322_0:2477_ENST00000405486_1328:3469;ENST00000360772_0:2769_ENST00000446258_301:759;ENST00000475616_0:2390_ENST00000446258_301:759;ENST00000360772_0:2769_ENST00000405486_1328:3469;ENST00000354792_0:2369_ENST00000446258_301:759;ENST00000346322_0:2477_ENST00000446258_301:759;ENST00000360772_0:2769_ENST00000356244_919:3060;ENST00000360772_0:2769_ENST00000455915_2085:4222;ENST00000359169_0:2576_ENST00000356244_919:3060;ENST00000360304_0:2576_ENST00000356244_919:3060;ENST00000475616_0:2390_ENST00000455915_2085:4222;ENST00000354792_0:2369_ENST00000405486_1328:3469;ENST00000475616_0:2390_ENST00000356244_919:3060;ENST00000354792_0:2369_ENST00000455915_2085:4222;ENST00000359169_0:2576_ENST00000405486_1328:3469;ENST00000360304_0:2576_ENST00000405486_1328:3469;ENST00000360304_0:2576_ENST00000455915_2085:4222;ENST00000354792_0:2369_ENST00000356244_919:3060;ENST00000359169_0:2576_ENST00000455915_2085:4222;ENST00000360304_0:2576_ENST00000446258_301:759;ENST00000359169_0:2576_ENST00000446258_301:759
DICER1	ENSG00000100697	RPS24	ENSG00000138326	0	1	ENST00000393063_0:1097_ENST00000645440_339:583;ENST00000527414_0:1148_ENST00000645440_339:583;ENST00000526495_0:1207_ENST00000645440_339:583;ENST00000541352_0:924_ENST00000645440_339:583;ENST00000343455_0:1153_ENST00000645440_339:583;ENST00000527414_0:1148_ENST00000647545_443:684;ENST00000526495_0:1207_ENST00000647545_443:684;ENST00000541352_0:924_ENST00000647545_443:684;ENST00000527414_0:1148_ENST00000613865_415:634;ENST00000527414_0:1148_ENST00000435275_415:656;ENST00000343455_0:1153_ENST00000647545_443:684;ENST00000541352_0:924_ENST00000613865_415:634;ENST00000541352_0:924_ENST00000435275_415:656;ENST00000526495_0:1207_ENST00000464716_312:554;ENST00000526495_0:1207_ENST00000360830_312:537;ENST00000526495_0:1207_ENST00000372360_312:553;ENST00000526495_0:1207_ENST00000440692_312:2712;ENST00000393063_0:1097_ENST00000647545_443:684;ENST00000343455_0:1153_ENST00000645195_149:400;ENST00000343455_0:1153_ENST00000613865_415:634;ENST00000343455_0:1153_ENST00000435275_415:656;ENST00000527414_0:1148_ENST00000645195_149:400;ENST00000393063_0:1097_ENST00000645195_149:400;ENST00000526495_0:1207_ENST00000645195_149:400;ENST00000541352_0:924_ENST00000464716_312:554;ENST00000541352_0:924_ENST00000360830_312:537;ENST00000541352_0:924_ENST00000372360_312:553;ENST00000541352_0:924_ENST00000440692_312:2712;ENST00000393063_0:1097_ENST00000464716_312:554;ENST00000393063_0:1097_ENST00000360830_312:537;ENST00000393063_0:1097_ENST00000440692_312:2712;ENST00000393063_0:1097_ENST00000372360_312:553;ENST00000527414_0:1148_ENST00000440692_312:2712;ENST00000527414_0:1148_ENST00000372360_312:553;ENST00000527414_0:1148_ENST00000360830_312:537;ENST00000527414_0:1148_ENST00000464716_312:554;ENST00000393063_0:1097_ENST00000435275_415:656;ENST00000393063_0:1097_ENST00000613865_415:634;ENST00000343455_0:1153_ENST00000440692_312:2712;ENST00000343455_0:1153_ENST00000372360_312:553;ENST00000343455_0:1153_ENST00000360830_312:537;ENST00000343455_0:1153_ENST00000464716_312:554;ENST00000526495_0:1207_ENST00000613865_415:634;ENST00000541352_0:924_ENST00000645195_149:400;ENST00000526495_0:1207_ENST00000435275_415:656
UBE2B	ENSG00000119048	ZNF3	ENSG00000166526	0	1	ENST00000299667_0:106_ENST00000265339_542:2515;ENST00000424697_0:130_ENST00000265339_542:2515;ENST00000441298_0:104_ENST00000506787_122:500;ENST00000424697_0:130_ENST00000506787_122:500;ENST00000292393_0:71_ENST00000506787_122:500;ENST00000449785_0:105_ENST00000506787_122:500;ENST00000413658_0:93_ENST00000265339_542:2515;ENST00000441298_0:104_ENST00000265339_542:2515;ENST00000412947_0:96_ENST00000265339_542:2515;ENST00000292393_0:71_ENST00000265339_542:2515;ENST00000412947_0:96_ENST00000506787_122:500;ENST00000449785_0:105_ENST00000265339_542:2515;ENST00000413658_0:93_ENST00000506787_122:500;ENST00000299667_0:106_ENST00000506787_122:500
CANT1	ENSG00000171302	CEP295NL	ENSG00000178404	0	2	ENST00000392446_0:844_ENST00000586713_513:711;ENST00000302345_0:1126_ENST00000586713_513:711;ENST00000620915_0:929_ENST00000586713_513:711;ENST00000591773_0:1031_ENST00000586713_513:711
NCOA7	ENSG00000111912	KATNA1	ENSG00000186625	0	1	ENST00000368357_0:402_ENST00000367411_336:1984;ENST00000368357_0:402_ENST00000335643_267:1564;ENST00000368357_0:402_ENST00000420200_70:716;ENST00000368357_0:402_ENST00000444282_283:1138
FTL	ENSG00000087086	COL5A1	ENSG00000130635	0	1	ENST00000371817_0:1916_ENST00000331825_16:878;ENST00000618395_0:1885_ENST00000331825_16:878
FTL	ENSG00000087086	COL6A3	ENSG00000163359	3	0	ENST00000331825_0:456_ENST00000392004_949:4037;ENST00000331825_0:456_ENST00000409809_694:8916;ENST00000331825_0:456_ENST00000295550_1765:10749;ENST00000331825_0:456_ENST00000472056_317:8628;ENST00000331825_0:456_ENST00000347401_317:8625;ENST00000331825_0:456_ENST00000392003_376:3464;ENST00000331825_0:456_ENST00000353578_979:9963;ENST00000331825_0:456_ENST00000433762_1567:2379
CCNG1	ENSG00000113328	EGLN2	ENSG00000269858	2	0	ENST00000594140_0:216_ENST00000393929_398:2366;ENST00000593726_0:1991_ENST00000393929_398:2366;ENST00000594140_0:216_ENST00000510097_420:564;ENST00000593726_0:1991_ENST00000510097_420:564;ENST00000594140_0:216_ENST00000512163_236:919;ENST00000406058_0:1321_ENST00000393929_398:2366;ENST00000593726_0:1991_ENST00000512163_236:919;ENST00000303961_0:1273_ENST00000510097_420:564;ENST00000303961_0:1273_ENST00000512163_236:919;ENST00000303961_0:1273_ENST00000340828_488:2458;ENST00000303961_0:1273_ENST00000393929_398:2366;ENST00000593726_0:1991_ENST00000340828_488:2458;ENST00000406058_0:1321_ENST00000510097_420:564;ENST00000406058_0:1321_ENST00000340828_488:2458;ENST00000406058_0:1321_ENST00000512163_236:919;ENST00000594140_0:216_ENST00000340828_488:2458
PRMT5	ENSG00000100462	COL1A1	ENSG00000108821	0	2	ENST00000216350_0:536_ENST00000225964_1562:6727;ENST00000397441_0:678_ENST00000225964_1562:6727;ENST00000324366_0:777_ENST00000225964_1562:6727;ENST00000555530_0:256_ENST00000225964_1562:6727;ENST00000554867_0:433_ENST00000225964_1562:6727;ENST00000554910_0:495_ENST00000225964_1562:6727;ENST00000553897_0:468_ENST00000225964_1562:6727;ENST00000556616_0:454_ENST00000225964_1562:6727
SPARC	ENSG00000113140	HMGA1	ENSG00000137309	0	3	ENST00000231061_0:387_ENST00000401473_425:1887;ENST00000231061_0:387_ENST00000374116_387:1848;ENST00000231061_0:377_ENST00000347617_301:1773;ENST00000231061_0:387_ENST00000311487_458:1920;ENST00000231061_0:377_ENST00000374116_377:1848;ENST00000231061_0:377_ENST00000401473_415:1887;ENST00000231061_0:387_ENST00000347617_311:1773;ENST00000231061_0:387_ENST00000447654_698:2159;ENST00000231061_0:377_ENST00000311487_448:1920;ENST00000231061_0:377_ENST00000447654_688:2159
SPARC	ENSG00000113140	LMNA	ENSG00000160789	0	1	ENST00000473598_0:745_ENST00000231061_371:3701;ENST00000368300_0:1134_ENST00000539687_235:511;ENST00000368297_0:781_ENST00000231061_371:3701;ENST00000368299_0:1119_ENST00000539687_235:511;ENST00000368301_0:1563_ENST00000539687_235:511;ENST00000368299_0:1119_ENST00000231061_371:3701;ENST00000448611_0:630_ENST00000231061_371:3701;ENST00000368300_0:1134_ENST00000231061_371:3701;ENST00000368301_0:1563_ENST00000231061_371:3701;ENST00000347559_0:1171_ENST00000539687_235:511;ENST00000361308_0:1171_ENST00000539687_235:511;ENST00000473598_0:745_ENST00000539687_235:511;ENST00000368297_0:781_ENST00000539687_235:511;ENST00000448611_0:630_ENST00000539687_235:511;ENST00000347559_0:1171_ENST00000231061_371:3701;ENST00000361308_0:1171_ENST00000231061_371:3701
SPARC	ENSG00000113140	TUBG1	ENSG00000131462	0	1	ENST00000538026_0:325_ENST00000251413_382:1611;ENST00000521569_0:453_ENST00000251413_382:1611;ENST00000231061_0:785_ENST00000251413_382:1611;ENST00000521569_0:455_ENST00000251413_382:1611;ENST00000231061_0:783_ENST00000251413_382:1611;ENST00000538026_0:323_ENST00000251413_382:1611
TM9SF4	ENSG00000101337	MEF2D	ENSG00000116604	2	0	ENST00000217315_0:1794_ENST00000348159_1088:5965;ENST00000398022_0:1740_ENST00000464356_742:5598;ENST00000398022_0:1740_ENST00000348159_1088:5965;ENST00000398022_0:1740_ENST00000360595_821:3194;ENST00000217315_0:1794_ENST00000360595_821:3194;ENST00000217315_0:1794_ENST00000464356_742:5598
ACVR2A	ENSG00000121989	MBD5	ENSG00000204406	0	1	ENST00000407073_0:318_ENST00000404590_225:2367;ENST00000638043_0:424_ENST00000404590_225:2367;ENST00000642680_0:424_ENST00000404590_225:2367;ENST00000627651_0:245_ENST00000241416_691:5728;ENST00000627651_0:245_ENST00000404590_225:2367;ENST00000642680_0:424_ENST00000241416_691:5728;ENST00000638043_0:424_ENST00000241416_691:5728;ENST00000407073_0:318_ENST00000241416_691:5728
ASAP1	ENSG00000153317	DDX42	ENSG00000198231	0	1	ENST00000578681_0:585_ENST00000524124_1068:5478;ENST00000578681_0:585_ENST00000518721_1835:5507;ENST00000578681_0:585_ENST00000357668_1937:6344
CNN2	ENSG00000064666	PPP1R12C	ENSG00000125503	0	1	ENST00000592993_0:821_ENST00000263097_471:2179;ENST00000435544_0:857_ENST00000263097_471:2179;ENST00000435544_0:857_ENST00000606983_363:537;ENST00000592993_0:821_ENST00000566695_455:828;ENST00000263433_0:967_ENST00000566695_455:828;ENST00000435544_0:857_ENST00000568865_261:1332;ENST00000263433_0:967_ENST00000606983_363:537;ENST00000592993_0:821_ENST00000565096_401:2109;ENST00000263433_0:967_ENST00000565096_401:2109;ENST00000435544_0:857_ENST00000566695_455:828;ENST00000435544_0:857_ENST00000565096_401:2109;ENST00000263433_0:967_ENST00000263097_471:2179;ENST00000592993_0:821_ENST00000568865_261:1332;ENST00000592993_0:821_ENST00000606983_363:537;ENST00000263433_0:967_ENST00000568865_261:1332
RPS12	ENSG00000112306	ANP32A	ENSG00000140350	0	1	ENST00000230050_0:206_ENST00000465139_758:2440
ANXA2	ENSG00000182718	ASPH	ENSG00000198363	0	1	ENST00000559725_0:535_ENST00000379454_1108:5268;ENST00000559725_0:535_ENST00000541428_950:2550
FN1	ENSG00000115414	MRPS21	ENSG00000266472	0	1	ENST00000614145_0:294_ENST00000426059_956:2388;ENST00000614145_0:294_ENST00000443816_956:7762;ENST00000614145_0:294_ENST00000354785_1055:8905;ENST00000614145_0:294_ENST00000432072_950:7759;ENST00000614145_0:294_ENST00000421182_950:8103;ENST00000614145_0:294_ENST00000356005_951:7846;ENST00000614145_0:294_ENST00000446046_951:7952;ENST00000614145_0:294_ENST00000323926_951:8708;ENST00000614145_0:294_ENST00000336916_951:8435;ENST00000614145_0:294_ENST00000357867_951:7898;ENST00000614145_0:294_ENST00000359671_951:8524;ENST00000581066_0:530_ENST00000359671_951:8524;ENST00000581066_0:530_ENST00000356005_951:7846;ENST00000581066_0:530_ENST00000446046_951:7952;ENST00000581066_0:530_ENST00000357867_951:7898;ENST00000581066_0:530_ENST00000336916_951:8435;ENST00000581066_0:530_ENST00000323926_951:8708;ENST00000581066_0:530_ENST00000354785_1055:8905;ENST00000581066_0:530_ENST00000443816_956:7762;ENST00000581066_0:530_ENST00000426059_956:2388;ENST00000581066_0:530_ENST00000421182_950:8103;ENST00000581066_0:530_ENST00000432072_950:7759
FN1	ENSG00000115414	RCC1	ENSG00000180198	0	1	ENST00000649185_0:214_ENST00000323926_2207:8708;ENST00000649185_0:214_ENST00000336916_2207:8435;ENST00000649185_0:214_ENST00000357867_2207:7898;ENST00000649185_0:214_ENST00000446046_2207:7952;ENST00000649185_0:214_ENST00000356005_2207:7846;ENST00000649185_0:214_ENST00000359671_2207:8524;ENST00000649185_0:214_ENST00000421182_2206:8103;ENST00000649185_0:214_ENST00000432072_2206:7759;ENST00000398958_0:251_ENST00000443816_2212:7762;ENST00000398958_0:251_ENST00000354785_2311:8905;ENST00000398958_0:251_ENST00000359671_2207:8524;ENST00000398958_0:251_ENST00000356005_2207:7846;ENST00000398958_0:251_ENST00000446046_2207:7952;ENST00000398958_0:251_ENST00000357867_2207:7898;ENST00000398958_0:251_ENST00000336916_2207:8435;ENST00000398958_0:251_ENST00000323926_2207:8708;ENST00000398958_0:251_ENST00000432072_2206:7759;ENST00000398958_0:251_ENST00000421182_2206:8103;ENST00000434290_0:138_ENST00000443816_2212:7762;ENST00000434290_0:138_ENST00000354785_2311:8905;ENST00000434290_0:138_ENST00000323926_2207:8708;ENST00000434290_0:138_ENST00000336916_2207:8435;ENST00000434290_0:138_ENST00000357867_2207:7898;ENST00000434290_0:138_ENST00000359671_2207:8524;ENST00000434290_0:138_ENST00000356005_2207:7846;ENST00000434290_0:138_ENST00000446046_2207:7952;ENST00000434290_0:138_ENST00000421182_2206:8103;ENST00000434290_0:138_ENST00000432072_2206:7759;ENST00000649185_0:214_ENST00000443816_2212:7762;ENST00000649185_0:214_ENST00000354785_2311:8905;ENST00000427469_0:204_ENST00000432072_2206:7759;ENST00000427469_0:204_ENST00000421182_2206:8103;ENST00000427469_0:204_ENST00000443816_2212:7762;ENST00000427469_0:204_ENST00000354785_2311:8905;ENST00000427469_0:204_ENST00000359671_2207:8524;ENST00000427469_0:204_ENST00000356005_2207:7846;ENST00000427469_0:204_ENST00000446046_2207:7952;ENST00000427469_0:204_ENST00000323926_2207:8708;ENST00000427469_0:204_ENST00000336916_2207:8435;ENST00000427469_0:204_ENST00000357867_2207:7898
FN1	ENSG00000115414	MBOAT7	ENSG00000125505	0	1	ENST00000456923_0:390_ENST00000245615_1508:2529;ENST00000323926_0:4508_ENST00000338624_1055:2076;ENST00000432072_0:4507_ENST00000245615_1508:2529;ENST00000443816_0:4240_ENST00000245615_1508:2529;ENST00000354785_0:4612_ENST00000245615_1508:2529;ENST00000359671_0:4235_ENST00000245615_1508:2529;ENST00000356005_0:4235_ENST00000245615_1508:2529;ENST00000446046_0:4235_ENST00000245615_1508:2529;ENST00000357867_0:4235_ENST00000245615_1508:2529;ENST00000336916_0:4235_ENST00000245615_1508:2529;ENST00000323926_0:4508_ENST00000245615_1508:2529;ENST00000354785_0:4612_ENST00000338624_1055:2076;ENST00000443816_0:4240_ENST00000338624_1055:2076;ENST00000456923_0:390_ENST00000338624_1055:2076;ENST00000432072_0:4507_ENST00000431666_1448:2471;ENST00000432072_0:4507_ENST00000338624_1055:2076;ENST00000421182_0:4234_ENST00000431666_1448:2471;ENST00000323926_0:4508_ENST00000431666_1448:2471;ENST00000354785_0:4612_ENST00000431666_1448:2471;ENST00000443816_0:4240_ENST00000431666_1448:2471;ENST00000456923_0:390_ENST00000431666_1448:2471;ENST00000421182_0:4234_ENST00000338624_1055:2076;ENST00000356005_0:4235_ENST00000338624_1055:2076;ENST00000446046_0:4235_ENST00000338624_1055:2076;ENST00000336916_0:4235_ENST00000338624_1055:2076;ENST00000357867_0:4235_ENST00000338624_1055:2076;ENST00000359671_0:4235_ENST00000338624_1055:2076;ENST00000421182_0:4234_ENST00000245615_1508:2529;ENST00000359671_0:4235_ENST00000431666_1448:2471;ENST00000356005_0:4235_ENST00000431666_1448:2471;ENST00000446046_0:4235_ENST00000431666_1448:2471;ENST00000357867_0:4235_ENST00000431666_1448:2471;ENST00000336916_0:4235_ENST00000431666_1448:2471
FN1	ENSG00000115414	TPM2	ENSG00000198467	0	1	ENST00000329305_0:588_ENST00000456923_508:3720;ENST00000329305_0:588_ENST00000432072_4625:7759;ENST00000329305_0:588_ENST00000443816_4358:7762;ENST00000378292_0:731_ENST00000456923_508:3720;ENST00000329305_0:588_ENST00000323926_4626:8708;ENST00000645482_0:796_ENST00000443816_4358:7762;ENST00000378292_0:731_ENST00000421182_4352:8103;ENST00000360958_0:600_ENST00000456923_508:3720;ENST00000647435_0:600_ENST00000456923_508:3720;ENST00000378300_0:600_ENST00000456923_508:3720;ENST00000645482_0:796_ENST00000456923_508:3720;ENST00000360958_0:600_ENST00000432072_4625:7759;ENST00000647435_0:600_ENST00000432072_4625:7759;ENST00000378300_0:600_ENST00000432072_4625:7759;ENST00000360958_0:600_ENST00000443816_4358:7762;ENST00000647435_0:600_ENST00000443816_4358:7762;ENST00000378300_0:600_ENST00000443816_4358:7762;ENST00000329305_0:588_ENST00000421182_4352:8103;ENST00000645482_0:796_ENST00000432072_4625:7759;ENST00000647435_0:600_ENST00000323926_4626:8708;ENST00000360958_0:600_ENST00000323926_4626:8708;ENST00000378300_0:600_ENST00000323926_4626:8708;ENST00000329305_0:588_ENST00000446046_4353:7952;ENST00000329305_0:588_ENST00000357867_4353:7898;ENST00000329305_0:588_ENST00000336916_4353:8435;ENST00000329305_0:588_ENST00000356005_4353:7846;ENST00000329305_0:588_ENST00000359671_4353:8524;ENST00000645482_0:796_ENST00000421182_4352:8103;ENST00000645482_0:796_ENST00000323926_4626:8708;ENST00000378292_0:731_ENST00000359671_4353:8524;ENST00000378292_0:731_ENST00000356005_4353:7846;ENST00000378292_0:731_ENST00000446046_4353:7952;ENST00000378292_0:731_ENST00000357867_4353:7898;ENST00000378292_0:731_ENST00000336916_4353:8435;ENST00000378292_0:731_ENST00000354785_4730:8905;ENST00000360958_0:600_ENST00000421182_4352:8103;ENST00000647435_0:600_ENST00000421182_4352:8103;ENST00000378300_0:600_ENST00000421182_4352:8103;ENST00000378292_0:731_ENST00000443816_4358:7762;ENST00000378292_0:731_ENST00000432072_4625:7759;ENST00000378292_0:731_ENST00000323926_4626:8708;ENST00000645482_0:796_ENST00000359671_4353:8524;ENST00000645482_0:796_ENST00000356005_4353:7846;ENST00000645482_0:796_ENST00000336916_4353:8435;ENST00000645482_0:796_ENST00000357867_4353:7898;ENST00000645482_0:796_ENST00000446046_4353:7952;ENST00000378300_0:600_ENST00000359671_4353:8524;ENST00000378300_0:600_ENST00000356005_4353:7846;ENST00000378300_0:600_ENST00000446046_4353:7952;ENST00000378300_0:600_ENST00000357867_4353:7898;ENST00000378300_0:600_ENST00000336916_4353:8435;ENST00000360958_0:600_ENST00000357867_4353:7898;ENST00000360958_0:600_ENST00000336916_4353:8435;ENST00000647435_0:600_ENST00000359671_4353:8524;ENST00000647435_0:600_ENST00000357867_4353:7898;ENST00000647435_0:600_ENST00000336916_4353:8435;ENST00000647435_0:600_ENST00000446046_4353:7952;ENST00000647435_0:600_ENST00000356005_4353:7846;ENST00000360958_0:600_ENST00000446046_4353:7952;ENST00000360958_0:600_ENST00000356005_4353:7846;ENST00000360958_0:600_ENST00000359671_4353:8524;ENST00000329305_0:588_ENST00000354785_4730:8905;ENST00000645482_0:796_ENST00000354785_4730:8905;ENST00000647435_0:600_ENST00000354785_4730:8905;ENST00000378300_0:600_ENST00000354785_4730:8905;ENST00000360958_0:600_ENST00000354785_4730:8905
