geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
QSOX1	ENSG00000116260	STX8	ENSG00000170310	0	1	ENST00000306357_0:545_ENST00000367602_826:9311;ENST00000306357_0:545_ENST00000367600_763:2519;ENST00000573016_0:273_ENST00000367602_826:9311;ENST00000573016_0:273_ENST00000367600_763:2519
PRUNE1	ENSG00000143363	VPS72	ENSG00000163159	0	1	ENST00000368935_0:142_ENST00000354473_422:1347;ENST00000431193_0:190_ENST00000354473_422:1347;ENST00000271620_0:195_ENST00000354473_422:1347;ENST00000650332_0:211_ENST00000368892_477:1527;ENST00000650332_0:211_ENST00000640458_477:689;ENST00000368935_0:142_ENST00000640458_477:689;ENST00000368935_0:142_ENST00000368892_477:1527;ENST00000368936_0:189_ENST00000368892_477:1527;ENST00000368936_0:189_ENST00000640458_477:689;ENST00000368936_0:189_ENST00000354473_422:1347;ENST00000368937_0:194_ENST00000354473_422:1347;ENST00000368937_0:194_ENST00000640458_477:689;ENST00000368937_0:194_ENST00000368892_477:1527;ENST00000650332_0:211_ENST00000354473_422:1347;ENST00000431193_0:190_ENST00000368892_477:1527;ENST00000431193_0:190_ENST00000640458_477:689;ENST00000271620_0:195_ENST00000640458_477:689;ENST00000271620_0:195_ENST00000368892_477:1527
ANKRD44	ENSG00000065413	PALM2-AKAP2	ENSG00000157654	0	1	ENST00000409919_0:210_ENST00000302798_3028:4718;ENST00000409153_0:210_ENST00000302798_3028:4718;ENST00000409919_0:210_ENST00000374530_3175:7507;ENST00000409153_0:210_ENST00000374530_3175:7507
ANKRD44	ENSG00000065413	AKAP2	ENSG00000241978	0	1	ENST00000409153_0:210_ENST00000434623_2671:4400;ENST00000409919_0:210_ENST00000434623_2671:4400;ENST00000409153_0:210_ENST00000259318_2509:3101;ENST00000409919_0:210_ENST00000259318_2509:3101;ENST00000409153_0:210_ENST00000374525_2573:6866;ENST00000409919_0:210_ENST00000374525_2573:6866
HOOK3	ENSG00000168172	HMBS	ENSG00000256269	0	1	ENST00000307602_0:343_ENST00000542729_273:1469;ENST00000307602_0:343_ENST00000537841_273:1559;ENST00000307602_0:343_ENST00000442944_184:1448;ENST00000307602_0:343_ENST00000278715_184:1501;ENST00000307602_0:343_ENST00000544387_153:1351;ENST00000307602_0:343_ENST00000539986_576:1895;ENST00000307602_0:343_ENST00000392841_92:1411;ENST00000307602_0:343_ENST00000536813_239:941;ENST00000307602_0:343_ENST00000650101_672:1936;ENST00000307602_0:343_ENST00000546302_167:707
ARHGAP24	ENSG00000138639	SEC24B	ENSG00000138802	0	1	ENST00000395183_0:260_ENST00000504968_324:4066
COL6A3	ENSG00000163359	ANXA2	ENSG00000182718	0	1	ENST00000472056_0:317_ENST00000560466_44:665;ENST00000347401_0:317_ENST00000560466_44:665;ENST00000295550_0:544_ENST00000560466_44:665;ENST00000433762_0:346_ENST00000560466_44:665;ENST00000392004_0:346_ENST00000560466_44:665;ENST00000392003_0:376_ENST00000560466_44:665;ENST00000353578_0:376_ENST00000560466_44:665
COL6A3	ENSG00000163359	ATP5MF	ENSG00000241468	0	1	ENST00000472056_0:317_ENST00000449683_177:460;ENST00000347401_0:317_ENST00000449683_177:460;ENST00000433762_0:346_ENST00000292475_329:607;ENST00000392004_0:346_ENST00000292475_329:607;ENST00000353578_0:376_ENST00000449683_177:460;ENST00000392003_0:376_ENST00000449683_177:460;ENST00000295550_0:544_ENST00000292475_329:607;ENST00000295550_0:544_ENST00000394186_141:305;ENST00000472056_0:317_ENST00000394186_141:305;ENST00000347401_0:317_ENST00000394186_141:305;ENST00000353578_0:376_ENST00000394186_141:305;ENST00000392003_0:376_ENST00000394186_141:305;ENST00000295550_0:544_ENST00000449683_177:460;ENST00000409809_0:91_ENST00000449683_177:460;ENST00000433762_0:346_ENST00000449683_177:460;ENST00000392004_0:346_ENST00000449683_177:460;ENST00000409809_0:91_ENST00000292475_329:607;ENST00000347401_0:317_ENST00000292475_329:607;ENST00000472056_0:317_ENST00000292475_329:607;ENST00000392003_0:376_ENST00000292475_329:607;ENST00000353578_0:376_ENST00000292475_329:607;ENST00000409809_0:91_ENST00000394186_141:305;ENST00000392004_0:346_ENST00000394186_141:305;ENST00000433762_0:346_ENST00000394186_141:305
ESPL1	ENSG00000135476	BOLA2B	ENSG00000169627	0	1	ENST00000305321_0:782_ENST00000552462_5436:6447;ENST00000567436_0:173_ENST00000257934_5443:6623;ENST00000567436_0:173_ENST00000552462_5436:6447;ENST00000305321_0:782_ENST00000257934_5443:6623
ESPL1	ENSG00000135476	BOLA2-SMG1P6	ENSG00000261740	0	1	ENST00000569622_0:165_ENST00000257934_5443:6623;ENST00000569622_0:165_ENST00000552462_5436:6447
ESPL1	ENSG00000135476	BOLA2	ENSG00000183336	0	1	ENST00000330978_0:782_ENST00000552462_5436:6447;ENST00000330978_0:782_ENST00000257934_5443:6623
ACAP2	ENSG00000114331	MATR3	ENSG00000280987	0	1	ENST00000326793_0:516_ENST00000394800_3186:5513;ENST00000326793_0:516_ENST00000504203_1830:2243;ENST00000326793_0:516_ENST00000502929_3289:4373;ENST00000326793_0:516_ENST00000361059_2920:3970;ENST00000635383_0:291_ENST00000504203_1830:2243;ENST00000635383_0:291_ENST00000502929_3289:4373;ENST00000618471_0:345_ENST00000394800_3186:5513;ENST00000635383_0:291_ENST00000361059_2920:3970;ENST00000618471_0:345_ENST00000502929_3289:4373;ENST00000635383_0:291_ENST00000394800_3186:5513;ENST00000618471_0:345_ENST00000361059_2920:3970;ENST00000618471_0:345_ENST00000504203_1830:2243
RACK1	ENSG00000204628	AL031281.2	ENSG00000285721	0	1	ENST00000648594_0:651_ENST00000512805_1277:1403;ENST00000648594_0:653_ENST00000502905_511:643;ENST00000648594_0:651_ENST00000504726_266:388;ENST00000648594_0:653_ENST00000504726_268:388;ENST00000648594_0:653_ENST00000376817_841:965;ENST00000648594_0:651_ENST00000514455_656:791;ENST00000648594_0:653_ENST00000514455_658:791;ENST00000648594_0:651_ENST00000502905_509:643;ENST00000648594_0:653_ENST00000511900_806:922;ENST00000648594_0:651_ENST00000511900_804:922;ENST00000648594_0:653_ENST00000512805_1279:1403;ENST00000648594_0:651_ENST00000376817_839:965
TUBGCP6	ENSG00000128159	UBE2G2	ENSG00000184787	2	0	ENST00000330942_0:385_ENST00000439308_4679:6078;ENST00000345496_0:515_ENST00000248846_4213:5612;ENST00000330942_0:385_ENST00000425018_166:1509;ENST00000330942_0:385_ENST00000248846_4213:5612;ENST00000345496_0:515_ENST00000425018_166:1509;ENST00000345496_0:515_ENST00000439308_4679:6078
SRSF7	ENSG00000115875	SEPT2	ENSG00000168385	0	1	ENST00000409276_0:563_ENST00000391973_1370:3701;ENST00000446327_0:699_ENST00000402092_999:3333;ENST00000409276_0:563_ENST00000391971_981:3315;ENST00000313117_0:699_ENST00000402092_999:3333;ENST00000446327_0:699_ENST00000616972_1115:3446;ENST00000313117_0:699_ENST00000616972_1115:3446;ENST00000446327_0:699_ENST00000407971_933:3267;ENST00000313117_0:699_ENST00000407971_933:3267;ENST00000409276_0:563_ENST00000360051_1282:3613;ENST00000446327_0:699_ENST00000391973_1370:3701;ENST00000313117_0:699_ENST00000391973_1370:3701;ENST00000409276_0:563_ENST00000407971_933:3267;ENST00000409276_0:563_ENST00000401990_1318:1734;ENST00000409276_0:563_ENST00000402092_999:3333;ENST00000409276_0:563_ENST00000616972_1115:3446;ENST00000313117_0:699_ENST00000401990_1318:1734;ENST00000446327_0:699_ENST00000401990_1318:1734;ENST00000313117_0:699_ENST00000391971_981:3315;ENST00000446327_0:699_ENST00000391971_981:3315;ENST00000313117_0:699_ENST00000360051_1282:3613;ENST00000446327_0:699_ENST00000360051_1282:3613
SERF1A	ENSG00000172058	SMN2	ENSG00000205571	0	2	ENST00000504458_0:212_ENST00000511812_129:867;ENST00000513436_0:330_ENST00000380742_103:1388;ENST00000513436_0:330_ENST00000614240_81:804;ENST00000513436_0:330_ENST00000380741_81:900;ENST00000513436_0:330_ENST00000628696_81:885;ENST00000513436_0:330_ENST00000638794_81:846;ENST00000504458_0:212_ENST00000628696_81:885;ENST00000504458_0:212_ENST00000638794_81:846;ENST00000504458_0:212_ENST00000380741_81:900;ENST00000504458_0:212_ENST00000614240_81:804;ENST00000504458_0:212_ENST00000380742_103:1388;ENST00000504458_0:212_ENST00000626847_113:1440;ENST00000513436_0:330_ENST00000626847_113:1440;ENST00000513436_0:330_ENST00000380743_155:1536;ENST00000504458_0:212_ENST00000380743_155:1536;ENST00000513436_0:330_ENST00000511812_129:867
SERF1A	ENSG00000172058	SMN1	ENSG00000172062	0	2	ENST00000504458_0:212_ENST00000514951_129:1308;ENST00000513436_0:330_ENST00000351205_81:900;ENST00000513436_0:330_ENST00000625245_81:885;ENST00000504458_0:212_ENST00000506163_90:1445;ENST00000504458_0:212_ENST00000351205_81:900;ENST00000504458_0:212_ENST00000625245_81:885;ENST00000513436_0:330_ENST00000380707_155:1536;ENST00000513436_0:330_ENST00000503079_155:1219;ENST00000504458_0:212_ENST00000380707_155:1536;ENST00000504458_0:212_ENST00000503079_155:1219;ENST00000513436_0:330_ENST00000506163_90:1445;ENST00000513436_0:330_ENST00000514951_129:1308
SNU13	ENSG00000100138	LLPH	ENSG00000139233	0	1	ENST00000648674_0:455_ENST00000446587_247:1177;ENST00000648350_0:569_ENST00000446587_247:1177;ENST00000355257_0:237_ENST00000446587_247:1177;ENST00000463675_0:381_ENST00000446587_247:1177;ENST00000402458_0:191_ENST00000446587_247:1177;ENST00000215956_0:388_ENST00000446587_247:1177;ENST00000648674_0:455_ENST00000266604_64:7746;ENST00000649479_0:329_ENST00000446587_247:1177;ENST00000401959_0:195_ENST00000446587_247:1177;ENST00000401959_0:195_ENST00000266604_64:7746;ENST00000648350_0:569_ENST00000266604_64:7746;ENST00000355257_0:237_ENST00000266604_64:7746;ENST00000649479_0:329_ENST00000266604_64:7746;ENST00000215956_0:388_ENST00000266604_64:7746;ENST00000463675_0:381_ENST00000266604_64:7746;ENST00000469028_0:733_ENST00000446587_247:1177;ENST00000469028_0:733_ENST00000266604_64:7746;ENST00000402458_0:191_ENST00000266604_64:7746
GSK3B	ENSG00000082701	ZSCAN30	ENSG00000186814	0	1	ENST00000589178_0:770_ENST00000650344_1559:1957;ENST00000333206_0:781_ENST00000264235_2079:7711;ENST00000420878_0:1009_ENST00000264235_2079:7711;ENST00000333206_0:781_ENST00000650344_1559:1957;ENST00000420878_0:1009_ENST00000316626_1367:1636;ENST00000589178_0:770_ENST00000264235_2079:7711;ENST00000333206_0:781_ENST00000316626_1367:1636;ENST00000420878_0:1009_ENST00000650344_1559:1957;ENST00000589178_0:770_ENST00000316626_1367:1636
ATAD3B	ENSG00000160072	ATAD3A	ENSG00000197785	0	1	ENST00000339113_0:161_ENST00000308647_321:2448;ENST00000536055_0:161_ENST00000308647_321:2448
SMN2	ENSG00000205571	SERF1B	ENSG00000205572	0	2	ENST00000503931_0:212_ENST00000511812_129:867;ENST00000503931_0:212_ENST00000628696_81:885;ENST00000503931_0:212_ENST00000638794_81:846;ENST00000503931_0:212_ENST00000380741_81:900;ENST00000503931_0:212_ENST00000614240_81:804;ENST00000503931_0:212_ENST00000380742_103:1388;ENST00000503931_0:212_ENST00000626847_113:1440;ENST00000506542_0:303_ENST00000638794_81:846;ENST00000506542_0:303_ENST00000628696_81:885;ENST00000506542_0:303_ENST00000380741_81:900;ENST00000506542_0:303_ENST00000614240_81:804;ENST00000506542_0:303_ENST00000380743_155:1536;ENST00000506542_0:303_ENST00000511812_129:867;ENST00000506542_0:303_ENST00000626847_113:1440;ENST00000506542_0:303_ENST00000380742_103:1388;ENST00000503931_0:212_ENST00000380743_155:1536
PAFAH1B1	ENSG00000007168	TMEM8A	ENSG00000129925	0	1	ENST00000431232_0:2063_ENST00000574468_553:1021;ENST00000424078_0:422_ENST00000397195_1610:5497;ENST00000250930_0:1809_ENST00000574468_553:1021;ENST00000424078_0:422_ENST00000574468_553:1021;ENST00000431232_0:2063_ENST00000397195_1610:5497;ENST00000448854_0:546_ENST00000397195_1610:5497;ENST00000250930_0:1809_ENST00000397195_1610:5497;ENST00000448854_0:546_ENST00000574468_553:1021
RAB2A	ENSG00000104388	UBXN2B	ENSG00000215114	0	1	ENST00000638450_0:188_ENST00000529579_213:680;ENST00000638450_0:188_ENST00000262646_537:3848;ENST00000399598_0:310_ENST00000262646_537:3848;ENST00000399598_0:310_ENST00000531289_386:1058;ENST00000399598_0:310_ENST00000529579_213:680;ENST00000638450_0:188_ENST00000531289_386:1058
LIG3	ENSG00000005156	AP2B1	ENSG00000006125	0	1	ENST00000592690_0:65_ENST00000618940_2203:3415;ENST00000592690_0:65_ENST00000621914_2167:5702;ENST00000592690_0:65_ENST00000612116_2266:3483;ENST00000592690_0:65_ENST00000616681_2055:3267;ENST00000592690_0:65_ENST00000610402_2161:3204
CALD1	ENSG00000122786	EXOC4	ENSG00000131558	0	1	ENST00000454108_0:411_ENST00000253861_1543:4185;ENST00000436461_0:306_ENST00000253861_1543:4185;ENST00000435928_0:311_ENST00000253861_1543:4185;ENST00000422748_0:530_ENST00000253861_1543:4185;ENST00000361901_0:272_ENST00000253861_1543:4185;ENST00000361675_0:300_ENST00000253861_1543:4185;ENST00000417172_0:312_ENST00000253861_1543:4185
PKM	ENSG00000067225	GALNT6	ENSG00000139629	0	1	ENST00000568459_0:353_ENST00000543196_1566:5207;ENST00000564178_0:213_ENST00000543196_1566:5207;ENST00000565184_0:453_ENST00000356317_1674:2809;ENST00000565154_0:512_ENST00000543196_1566:5207;ENST00000562997_0:259_ENST00000543196_1566:5207;ENST00000567087_0:259_ENST00000543196_1566:5207;ENST00000335181_0:268_ENST00000543196_1566:5207;ENST00000561609_0:277_ENST00000543196_1566:5207;ENST00000565184_0:453_ENST00000543196_1566:5207;ENST00000389093_0:448_ENST00000356317_1674:2809;ENST00000319622_0:664_ENST00000543196_1566:5207;ENST00000566809_0:478_ENST00000543196_1566:5207;ENST00000561609_0:277_ENST00000356317_1674:2809;ENST00000319622_0:664_ENST00000356317_1674:2809;ENST00000562997_0:259_ENST00000356317_1674:2809;ENST00000567087_0:259_ENST00000356317_1674:2809;ENST00000566809_0:478_ENST00000356317_1674:2809;ENST00000389093_0:448_ENST00000543196_1566:5207;ENST00000568459_0:353_ENST00000356317_1674:2809;ENST00000565154_0:512_ENST00000356317_1674:2809;ENST00000564178_0:213_ENST00000356317_1674:2809;ENST00000335181_0:268_ENST00000356317_1674:2809
PKM	ENSG00000067225	NCOA3	ENSG00000124151	0	1	ENST00000371997_0:158_ENST00000335181_940:2318;ENST00000371997_0:158_ENST00000565154_1184:2004;ENST00000371998_0:172_ENST00000449901_1145:2526;ENST00000371998_0:172_ENST00000389093_898:2279;ENST00000371998_0:172_ENST00000568883_485:1863;ENST00000372004_0:197_ENST00000568459_1025:1806;ENST00000371998_0:172_ENST00000565154_1184:2004;ENST00000371998_0:172_ENST00000568459_1025:1806;ENST00000371997_0:158_ENST00000565184_1125:2503;ENST00000372004_0:197_ENST00000568883_485:1863;ENST00000372004_0:197_ENST00000449901_1145:2526;ENST00000372004_0:197_ENST00000335181_940:2318;ENST00000372004_0:197_ENST00000561609_949:1568;ENST00000371997_0:158_ENST00000561609_949:1568;ENST00000371997_0:158_ENST00000319622_1336:2717;ENST00000371997_0:158_ENST00000449901_1145:2526;ENST00000371997_0:158_ENST00000568459_1025:1806;ENST00000372004_0:197_ENST00000319622_1336:2717;ENST00000371997_0:158_ENST00000389093_898:2279;ENST00000372004_0:197_ENST00000565154_1184:2004;ENST00000372004_0:197_ENST00000389093_898:2279;ENST00000372004_0:197_ENST00000565184_1125:2503;ENST00000371998_0:172_ENST00000561609_949:1568;ENST00000371998_0:172_ENST00000565184_1125:2503;ENST00000371997_0:158_ENST00000568883_485:1863;ENST00000371998_0:172_ENST00000335181_940:2318;ENST00000371998_0:172_ENST00000319622_1336:2717
COL1A1	ENSG00000108821	SHTN1	ENSG00000187164	2	0	ENST00000355371_0:556_ENST00000507689_439:549;ENST00000392903_0:556_ENST00000507689_439:549;ENST00000615301_0:344_ENST00000225964_417:6727;ENST00000392903_0:556_ENST00000225964_417:6727;ENST00000355371_0:556_ENST00000225964_417:6727;ENST00000615301_0:344_ENST00000507689_439:549
COL1A1	ENSG00000108821	DDX3X	ENSG00000215301	0	1	ENST00000225964_0:1620_ENST00000644876_2153:6907;ENST00000225964_0:1620_ENST00000644073_1380:4349;ENST00000225964_0:1620_ENST00000646679_1447:4693;ENST00000225964_0:1620_ENST00000625837_2089:3237;ENST00000225964_0:1620_ENST00000626301_2089:3013;ENST00000225964_0:1620_ENST00000441189_1176:4122;ENST00000225964_0:1620_ENST00000457138_1476:4786;ENST00000225964_0:1620_ENST00000644074_1272:4620;ENST00000225964_0:1620_ENST00000399959_1272:4632;ENST00000225964_0:1620_ENST00000646107_1454:4231;ENST00000225964_0:1620_ENST00000644109_1437:4409;ENST00000225964_0:1620_ENST00000644677_1524:4457;ENST00000225964_0:1620_ENST00000642424_2508:5789;ENST00000225964_0:1620_ENST00000642322_1296:4273;ENST00000225964_0:1620_ENST00000646319_1262:4554;ENST00000225964_0:1620_ENST00000629496_1663:5036;ENST00000225964_0:1620_ENST00000646627_1225:2469;ENST00000225964_0:1620_ENST00000646122_1275:4435;ENST00000225964_0:1620_ENST00000644513_1275:4245
COL1A1	ENSG00000108821	TRIR	ENSG00000123144	0	1	ENST00000588213_0:336_ENST00000225964_0:6727
COL1A1	ENSG00000108821	COL5A1	ENSG00000130635	0	1	ENST00000225964_0:1622_ENST00000371817_2283:8471;ENST00000225964_0:1622_ENST00000618395_2252:8437
COL1A1	ENSG00000108821	CAPN10	ENSG00000142330	0	1	ENST00000225964_0:915_ENST00000354082_164:1999;ENST00000225964_0:915_ENST00000270364_263:1267;ENST00000225964_0:915_ENST00000391984_319:2644;ENST00000225964_0:915_ENST00000404753_296:2570
COL1A1	ENSG00000108821	COL1A2	ENSG00000164692	38	44	ENST00000297268_0:3428_ENST00000225964_3340:6727;ENST00000620463_0:598_ENST00000225964_1076:6727;ENST00000620463_0:3069_ENST00000225964_3340:6727;ENST00000225964_0:2532_ENST00000620463_1145:4523;ENST00000225964_0:2960_ENST00000297268_3138:5411;ENST00000620463_0:815_ENST00000225964_1086:6727;ENST00000225964_0:3933_ENST00000297268_3997:5411;ENST00000225964_0:2960_ENST00000620463_2779:4523;ENST00000225964_0:3933_ENST00000620463_3638:4523;ENST00000297268_0:1174_ENST00000225964_1086:6727;ENST00000297268_0:2658_ENST00000225964_3542:6727;ENST00000297268_0:957_ENST00000225964_1076:6727;ENST00000225964_0:2532_ENST00000297268_1504:5411;ENST00000620463_0:2299_ENST00000225964_3542:6727
COL1A1	ENSG00000108821	PLOD2	ENSG00000152952	0	1	ENST00000282903_0:1183_ENST00000225964_2147:6727;ENST00000360060_0:1183_ENST00000225964_2147:6727;ENST00000494950_0:1100_ENST00000225964_2147:6727
COL1A1	ENSG00000108821	SEMA7A	ENSG00000138623	0	1	ENST00000225964_0:2570_ENST00000261918_685:3376;ENST00000225964_0:2570_ENST00000542748_582:2536;ENST00000225964_0:2570_ENST00000543145_640:2304
FN1	ENSG00000115414	EIF6	ENSG00000242372	0	1	ENST00000456923_0:1042_ENST00000374450_472:1289;ENST00000432072_0:5159_ENST00000456600_433:551;ENST00000443816_0:4892_ENST00000374450_472:1289;ENST00000359671_0:4887_ENST00000374450_472:1289;ENST00000356005_0:4887_ENST00000374450_472:1289;ENST00000446046_0:4887_ENST00000374450_472:1289;ENST00000357867_0:4887_ENST00000374450_472:1289;ENST00000336916_0:4887_ENST00000374450_472:1289;ENST00000354785_0:5264_ENST00000374450_472:1289;ENST00000323926_0:5160_ENST00000374450_472:1289;ENST00000432072_0:5159_ENST00000374436_435:1252;ENST00000421182_0:4886_ENST00000456600_433:551;ENST00000443816_0:4892_ENST00000456600_433:551;ENST00000323926_0:5160_ENST00000456600_433:551;ENST00000456923_0:1042_ENST00000456600_433:551;ENST00000336916_0:4887_ENST00000456600_433:551;ENST00000357867_0:4887_ENST00000456600_433:551;ENST00000359671_0:4887_ENST00000456600_433:551;ENST00000356005_0:4887_ENST00000456600_433:551;ENST00000446046_0:4887_ENST00000456600_433:551;ENST00000354785_0:5264_ENST00000374436_435:1252;ENST00000421182_0:4886_ENST00000374436_435:1252;ENST00000354785_0:5264_ENST00000456600_433:551;ENST00000432072_0:5159_ENST00000374450_472:1289;ENST00000323926_0:5160_ENST00000374436_435:1252;ENST00000356005_0:4887_ENST00000374436_435:1252;ENST00000446046_0:4887_ENST00000374436_435:1252;ENST00000336916_0:4887_ENST00000374436_435:1252;ENST00000357867_0:4887_ENST00000374436_435:1252;ENST00000359671_0:4887_ENST00000374436_435:1252;ENST00000443816_0:4892_ENST00000374436_435:1252;ENST00000421182_0:4886_ENST00000374450_472:1289;ENST00000456923_0:1042_ENST00000374436_435:1252
FN1	ENSG00000115414	NOMO2	ENSG00000185164	0	1	ENST00000354785_0:1574_ENST00000381474_1980:3911;ENST00000443816_0:1475_ENST00000330537_2085:4352;ENST00000426059_0:1475_ENST00000330537_2085:4352;ENST00000354785_0:1574_ENST00000621364_1986:3921;ENST00000354785_0:1574_ENST00000622306_1986:4252;ENST00000354785_0:1574_ENST00000330537_2085:4352;ENST00000443816_0:1475_ENST00000622306_1986:4252;ENST00000421182_0:1469_ENST00000381474_1980:3911;ENST00000426059_0:1475_ENST00000622306_1986:4252;ENST00000426059_0:1475_ENST00000621364_1986:3921;ENST00000443816_0:1475_ENST00000621364_1986:3921;ENST00000432072_0:1469_ENST00000381474_1980:3911;ENST00000432072_0:1469_ENST00000543392_1841:3765;ENST00000421182_0:1469_ENST00000543392_1841:3765;ENST00000357867_0:1470_ENST00000543392_1841:3765;ENST00000336916_0:1470_ENST00000543392_1841:3765;ENST00000359671_0:1470_ENST00000543392_1841:3765;ENST00000323926_0:1470_ENST00000543392_1841:3765;ENST00000446046_0:1470_ENST00000543392_1841:3765;ENST00000356005_0:1470_ENST00000543392_1841:3765;ENST00000356005_0:1470_ENST00000381474_1980:3911;ENST00000446046_0:1470_ENST00000381474_1980:3911;ENST00000357867_0:1470_ENST00000381474_1980:3911;ENST00000336916_0:1470_ENST00000381474_1980:3911;ENST00000323926_0:1470_ENST00000381474_1980:3911;ENST00000359671_0:1470_ENST00000381474_1980:3911;ENST00000421182_0:1469_ENST00000330537_2085:4352;ENST00000432072_0:1469_ENST00000330537_2085:4352;ENST00000426059_0:1475_ENST00000381474_1980:3911;ENST00000421182_0:1469_ENST00000621364_1986:3921;ENST00000421182_0:1469_ENST00000622306_1986:4252;ENST00000443816_0:1475_ENST00000381474_1980:3911;ENST00000432072_0:1469_ENST00000622306_1986:4252;ENST00000432072_0:1469_ENST00000621364_1986:3921;ENST00000354785_0:1574_ENST00000543392_1841:3765;ENST00000426059_0:1475_ENST00000543392_1841:3765;ENST00000443816_0:1475_ENST00000543392_1841:3765;ENST00000359671_0:1470_ENST00000330537_2085:4352;ENST00000323926_0:1470_ENST00000330537_2085:4352;ENST00000336916_0:1470_ENST00000330537_2085:4352;ENST00000357867_0:1470_ENST00000330537_2085:4352;ENST00000446046_0:1470_ENST00000330537_2085:4352;ENST00000356005_0:1470_ENST00000330537_2085:4352;ENST00000356005_0:1470_ENST00000621364_1986:3921;ENST00000359671_0:1470_ENST00000621364_1986:3921;ENST00000359671_0:1470_ENST00000622306_1986:4252;ENST00000323926_0:1470_ENST00000621364_1986:3921;ENST00000323926_0:1470_ENST00000622306_1986:4252;ENST00000336916_0:1470_ENST00000622306_1986:4252;ENST00000336916_0:1470_ENST00000621364_1986:3921;ENST00000357867_0:1470_ENST00000622306_1986:4252;ENST00000357867_0:1470_ENST00000621364_1986:3921;ENST00000446046_0:1470_ENST00000622306_1986:4252;ENST00000446046_0:1470_ENST00000621364_1986:3921;ENST00000356005_0:1470_ENST00000622306_1986:4252
FN1	ENSG00000115414	COL1A2	ENSG00000164692	4	8	ENST00000297268_0:2170_ENST00000443816_808:7762;ENST00000297268_0:2170_ENST00000426059_808:2388;ENST00000620463_0:1811_ENST00000426059_808:2388;ENST00000620463_0:1811_ENST00000443816_808:7762;ENST00000620463_0:1811_ENST00000432072_802:7759;ENST00000620463_0:1811_ENST00000421182_802:8103;ENST00000620463_0:1811_ENST00000354785_907:8905;ENST00000297268_0:2170_ENST00000354785_907:8905;ENST00000297268_0:2170_ENST00000359671_803:8524;ENST00000297268_0:2170_ENST00000356005_803:7846;ENST00000297268_0:2170_ENST00000446046_803:7952;ENST00000297268_0:2170_ENST00000357867_803:7898;ENST00000297268_0:2170_ENST00000336916_803:8435;ENST00000297268_0:2170_ENST00000323926_803:8708;ENST00000297268_0:2170_ENST00000432072_802:7759;ENST00000297268_0:2170_ENST00000421182_802:8103;ENST00000620463_0:1811_ENST00000359671_803:8524;ENST00000620463_0:1811_ENST00000356005_803:7846;ENST00000620463_0:1811_ENST00000446046_803:7952;ENST00000620463_0:1811_ENST00000357867_803:7898;ENST00000620463_0:1811_ENST00000336916_803:8435;ENST00000620463_0:1811_ENST00000323926_803:8708
FN1	ENSG00000115414	COL3A1	ENSG00000168542	3	0	ENST00000443816_0:3257_ENST00000304636_1931:5543;ENST00000354785_0:3356_ENST00000304636_1931:5543;ENST00000432072_0:3251_ENST00000304636_1931:5543;ENST00000421182_0:3251_ENST00000304636_1931:5543;ENST00000443816_0:3257_ENST00000317840_1865:3873;ENST00000359671_0:3252_ENST00000304636_1931:5543;ENST00000356005_0:3252_ENST00000304636_1931:5543;ENST00000446046_0:3252_ENST00000304636_1931:5543;ENST00000323926_0:3252_ENST00000304636_1931:5543;ENST00000336916_0:3252_ENST00000304636_1931:5543;ENST00000357867_0:3252_ENST00000304636_1931:5543;ENST00000421182_0:3251_ENST00000317840_1865:3873;ENST00000432072_0:3251_ENST00000317840_1865:3873;ENST00000323926_0:3252_ENST00000317840_1865:3873;ENST00000336916_0:3252_ENST00000317840_1865:3873;ENST00000357867_0:3252_ENST00000317840_1865:3873;ENST00000446046_0:3252_ENST00000317840_1865:3873;ENST00000356005_0:3252_ENST00000317840_1865:3873;ENST00000359671_0:3252_ENST00000317840_1865:3873;ENST00000354785_0:3356_ENST00000317840_1865:3873
