geneA.name	geneA.id	geneB.name	geneB.id	paircount	splitcount	transcripts.list
WNT5A	ENSG00000114251	DST	ENSG00000151914	0	1	ENST00000264634_0:663_ENST00000361203_2435:22431;ENST00000264634_0:663_ENST00000439203_1449:9180;ENST00000474267_0:528_ENST00000312431_2673:17756;ENST00000474267_0:528_ENST00000370788_2947:17657;ENST00000474267_0:528_ENST00000421834_2947:18030;ENST00000474267_0:528_ENST00000520645_2708:4598;ENST00000264634_0:663_ENST00000518935_1521:3547;ENST00000264634_0:663_ENST00000520645_2708:4598;ENST00000264634_0:663_ENST00000370765_1557:8999;ENST00000264634_0:663_ENST00000370788_2947:17657;ENST00000264634_0:663_ENST00000421834_2947:18030;ENST00000264634_0:663_ENST00000312431_2673:17756;ENST00000474267_0:528_ENST00000361203_2435:22431;ENST00000474267_0:528_ENST00000518935_1521:3547;ENST00000264634_0:663_ENST00000244364_1657:16742;ENST00000474267_0:528_ENST00000439203_1449:9180;ENST00000474267_0:528_ENST00000370765_1557:8999;ENST00000474267_0:528_ENST00000244364_1657:16742
PLTP	ENSG00000100979	HLA-E	ENSG00000204592	0	1	ENST00000376630_0:951_ENST00000477313_1829:2255;ENST00000376630_0:951_ENST00000420868_1037:1420;ENST00000376630_0:951_ENST00000354050_1163:1731;ENST00000376630_0:951_ENST00000372420_1101:1530;ENST00000376630_0:951_ENST00000372431_1314:1743
ZNF786	ENSG00000197362	ZNF425	ENSG00000204947	0	2	ENST00000378061_0:437_ENST00000491431_83:2874;ENST00000483014_0:463_ENST00000491431_83:2874
ITGA11	ENSG00000137809	FSTL1	ENSG00000163430	0	1	ENST00000423218_0:3610_ENST00000295633_706:5943;ENST00000423218_0:3610_ENST00000424703_339:1396;ENST00000315757_0:3607_ENST00000295633_706:5943;ENST00000315757_0:3607_ENST00000424703_339:1396
HSP90AA1	ENSG00000080824	COL12A1	ENSG00000111799	1	1	ENST00000216281_0:735_ENST00000345356_5141:5886;ENST00000334701_0:1177_ENST00000425443_1437:3135;ENST00000334701_0:1177_ENST00000345356_5141:5886;ENST00000216281_0:735_ENST00000416123_8295:8964;ENST00000216281_0:735_ENST00000322507_8833:11723;ENST00000334701_0:1177_ENST00000615798_8689:11579;ENST00000334701_0:1177_ENST00000322507_8833:11723;ENST00000216281_0:735_ENST00000615798_8689:11579;ENST00000334701_0:1177_ENST00000416123_8295:8964;ENST00000216281_0:735_ENST00000425443_1437:3135
GNAI2	ENSG00000114353	OGT	ENSG00000147162	2	0	ENST00000373701_0:1071_ENST00000266027_569:2169;ENST00000373701_0:1071_ENST00000451956_528:1486;ENST00000373719_0:1141_ENST00000440628_651:1663;ENST00000373719_0:1141_ENST00000266027_569:2169;ENST00000373701_0:1071_ENST00000440628_651:1663;ENST00000373719_0:1141_ENST00000422163_1248:2407;ENST00000373719_0:1141_ENST00000313601_848:2464;ENST00000373701_0:1071_ENST00000313601_848:2464;ENST00000373719_0:1141_ENST00000451956_528:1486;ENST00000373701_0:1071_ENST00000422163_1248:2407
EIF5A	ENSG00000132507	RPL13	ENSG00000167526	0	1	ENST00000571955_0:744_ENST00000567815_294:712;ENST00000576930_0:817_ENST00000567815_294:712;ENST00000336458_0:889_ENST00000567815_294:712;ENST00000336452_0:626_ENST00000563270_184:554;ENST00000576930_0:817_ENST00000393099_505:2385;ENST00000571955_0:744_ENST00000563270_184:554;ENST00000336452_0:626_ENST00000467736_405:528;ENST00000416016_0:714_ENST00000567815_294:712;ENST00000419711_0:649_ENST00000563270_184:554;ENST00000419711_0:649_ENST00000567815_294:712;ENST00000416016_0:714_ENST00000563270_184:554;ENST00000336458_0:889_ENST00000563270_184:554;ENST00000336452_0:626_ENST00000393099_505:2385;ENST00000576930_0:817_ENST00000563270_184:554;ENST00000573542_0:678_ENST00000567815_294:712;ENST00000571955_0:744_ENST00000311528_332:4498;ENST00000571955_0:744_ENST00000393099_505:2385;ENST00000571955_0:744_ENST00000467736_405:528;ENST00000336458_0:889_ENST00000393099_505:2385;ENST00000336458_0:889_ENST00000467736_405:528;ENST00000573542_0:678_ENST00000467736_405:528;ENST00000416016_0:714_ENST00000393099_505:2385;ENST00000419711_0:649_ENST00000393099_505:2385;ENST00000576930_0:817_ENST00000467736_405:528;ENST00000419711_0:649_ENST00000467736_405:528;ENST00000419711_0:649_ENST00000311528_332:4498;ENST00000573542_0:678_ENST00000393099_505:2385;ENST00000416016_0:714_ENST00000467736_405:528;ENST00000416016_0:714_ENST00000311528_332:4498;ENST00000573542_0:678_ENST00000563270_184:554;ENST00000336452_0:626_ENST00000567815_294:712;ENST00000336458_0:889_ENST00000311528_332:4498;ENST00000576930_0:817_ENST00000311528_332:4498;ENST00000573542_0:678_ENST00000311528_332:4498;ENST00000336452_0:626_ENST00000311528_332:4498
PICALM	ENSG00000073921	FAM222B	ENSG00000173065	0	1	ENST00000583307_0:46_ENST00000529760_745:1153;ENST00000583307_0:46_ENST00000532317_1932:3474;ENST00000581381_0:111_ENST00000532317_1932:3474;ENST00000581229_0:102_ENST00000529760_745:1153;ENST00000577376_0:109_ENST00000529760_745:1153;ENST00000577682_0:109_ENST00000529760_745:1153;ENST00000583522_0:158_ENST00000529760_745:1153;ENST00000583522_0:158_ENST00000532317_1932:3474;ENST00000577376_0:109_ENST00000532317_1932:3474;ENST00000577682_0:109_ENST00000532317_1932:3474;ENST00000581381_0:111_ENST00000529760_745:1153;ENST00000581229_0:102_ENST00000532317_1932:3474
RPN2	ENSG00000118705	COL6A1	ENSG00000142156	0	1	ENST00000361866_0:1461_ENST00000373622_1847:2348;ENST00000612273_0:1429_ENST00000373622_1847:2348;ENST00000612273_0:1429_ENST00000437329_268:520;ENST00000361866_0:1461_ENST00000437329_268:520;ENST00000361866_0:1461_ENST00000237530_2058:2515;ENST00000612273_0:1429_ENST00000237530_2058:2515
CTTN	ENSG00000085733	CNTROB	ENSG00000170037	0	1	ENST00000301843_0:1107_ENST00000565740_2589:2783;ENST00000301843_0:1107_ENST00000563694_3511:3705;ENST00000301843_0:1107_ENST00000380262_3577:3769
ITGAV	ENSG00000138448	COL1A2	ENSG00000164692	1	1	ENST00000297268_0:3997_ENST00000374907_1870:6903;ENST00000620463_0:3638_ENST00000374907_1870:6903;ENST00000620463_0:3638_ENST00000433736_1711:3288;ENST00000297268_0:3997_ENST00000433736_1711:3288;ENST00000620463_0:3638_ENST00000261023_1993:7030;ENST00000297268_0:3997_ENST00000261023_1993:7030
M6PR	ENSG00000003056	COL1A1	ENSG00000108821	2	0	ENST00000536844_0:2305_ENST00000225964_2147:6727;ENST00000000412_0:2756_ENST00000225964_2147:6727;ENST00000539143_0:650_ENST00000225964_2147:6727
SEH1L	ENSG00000085415	ENC1	ENSG00000171617	0	1	ENST00000262124_0:436_ENST00000508331_1243:1405;ENST00000587761_0:383_ENST00000508331_1243:1405;ENST00000399892_0:410_ENST00000508331_1243:1405;ENST00000589446_0:344_ENST00000508331_1243:1405
MAP4K3	ENSG00000011566	SMURF2	ENSG00000108854	0	1	ENST00000341681_0:1370_ENST00000262435_1400:2918;ENST00000437545_0:1018_ENST00000262435_1400:2918;ENST00000437545_0:1018_ENST00000585301_1205:1716;ENST00000341681_0:1370_ENST00000585301_1205:1716
GALK2	ENSG00000156958	FITM2	ENSG00000197296	0	1	ENST00000560031_0:360_ENST00000396825_194:4597
RPL9	ENSG00000163682	TMSB4X	ENSG00000205542	0	1	ENST00000295955_0:736_ENST00000451311_69:628;ENST00000295955_0:736_ENST00000380633_82:495;ENST00000295955_0:736_ENST00000380635_208:767
COL3A1	ENSG00000168542	COL4A1	ENSG00000187498	1	1	ENST00000304636_0:2499_ENST00000647797_846:2094;ENST00000304636_0:2499_ENST00000543140_1071:2549;ENST00000317840_0:2433_ENST00000647797_846:2094;ENST00000304636_0:2499_ENST00000375820_1173:6616;ENST00000317840_0:2433_ENST00000543140_1071:2549;ENST00000317840_0:2433_ENST00000375820_1173:6616
COL3A1	ENSG00000168542	RPL39	ENSG00000198918	0	1	ENST00000361575_0:162_ENST00000304636_868:5543;ENST00000361575_0:162_ENST00000317840_802:3873
RASA2	ENSG00000155903	ZBTB38	ENSG00000177311	0	1	ENST00000452898_0:133_ENST00000636289_620:2797;ENST00000286364_0:168_ENST00000321464_0:3588;ENST00000286364_0:168_ENST00000636289_620:2797;ENST00000452898_0:133_ENST00000321464_0:3588;ENST00000452898_0:133_ENST00000513570_440:649;ENST00000452898_0:133_ENST00000510726_227:859;ENST00000286364_0:168_ENST00000510338_206:644;ENST00000286364_0:168_ENST00000637056_257:6056;ENST00000452898_0:133_ENST00000503809_475:578;ENST00000286364_0:168_ENST00000513570_440:649;ENST00000452898_0:133_ENST00000509883_346:2659;ENST00000452898_0:133_ENST00000513258_266:591;ENST00000452898_0:133_ENST00000509813_521:855;ENST00000286364_0:168_ENST00000441582_50:3662;ENST00000286364_0:168_ENST00000504673_308:590;ENST00000452898_0:133_ENST00000514251_279:7683;ENST00000286364_0:168_ENST00000514251_279:7683;ENST00000286364_0:168_ENST00000513258_266:591;ENST00000452898_0:133_ENST00000441582_50:3662;ENST00000286364_0:168_ENST00000503809_475:578;ENST00000452898_0:133_ENST00000504673_308:590;ENST00000452898_0:133_ENST00000507722_237:593;ENST00000286364_0:168_ENST00000509813_521:855;ENST00000452898_0:133_ENST00000510338_206:644;ENST00000286364_0:168_ENST00000510726_227:859;ENST00000286364_0:168_ENST00000509883_346:2659;ENST00000286364_0:168_ENST00000507722_237:593;ENST00000452898_0:133_ENST00000509842_982:1434;ENST00000286364_0:168_ENST00000509842_982:1434;ENST00000452898_0:133_ENST00000637056_257:6056
RBBP6	ENSG00000122257	NAA38	ENSG00000183011	0	1	ENST00000576861_0:146_ENST00000564314_241:3361
RBBP6	ENSG00000122257	ADAMTSL1	ENSG00000178031	0	1	ENST00000276935_0:237_ENST00000564314_286:3361;ENST00000380570_0:317_ENST00000564314_286:3361;ENST00000431052_0:326_ENST00000568015_567:695;ENST00000380548_0:576_ENST00000564314_286:3361;ENST00000431052_0:326_ENST00000348022_392:5739;ENST00000276935_0:237_ENST00000567686_585:1138;ENST00000380548_0:576_ENST00000319715_1391:6840;ENST00000380548_0:576_ENST00000568015_567:695;ENST00000380570_0:317_ENST00000319715_1391:6840;ENST00000276935_0:237_ENST00000381039_455:3384;ENST00000380548_0:576_ENST00000646282_401:5332;ENST00000431052_0:326_ENST00000567686_585:1138;ENST00000380570_0:317_ENST00000646282_401:5332;ENST00000380548_0:576_ENST00000381039_455:3384;ENST00000431052_0:326_ENST00000646282_401:5332;ENST00000431052_0:326_ENST00000381039_455:3384;ENST00000327883_0:370_ENST00000568015_567:695;ENST00000380548_0:576_ENST00000567686_585:1138;ENST00000380566_0:301_ENST00000319715_1391:6840;ENST00000380570_0:317_ENST00000568015_567:695;ENST00000327883_0:370_ENST00000646282_401:5332;ENST00000431052_0:326_ENST00000319715_1391:6840;ENST00000380548_0:576_ENST00000348022_392:5739;ENST00000276935_0:237_ENST00000348022_392:5739;ENST00000380566_0:301_ENST00000564314_286:3361;ENST00000276935_0:237_ENST00000568015_567:695;ENST00000327883_0:370_ENST00000567686_585:1138;ENST00000380570_0:317_ENST00000381039_455:3384;ENST00000327883_0:370_ENST00000348022_392:5739;ENST00000327883_0:370_ENST00000319715_1391:6840;ENST00000327883_0:370_ENST00000381039_455:3384;ENST00000380570_0:317_ENST00000348022_392:5739;ENST00000380566_0:301_ENST00000568015_567:695;ENST00000380566_0:301_ENST00000381039_455:3384;ENST00000380566_0:301_ENST00000567686_585:1138;ENST00000380566_0:301_ENST00000646282_401:5332;ENST00000276935_0:237_ENST00000319715_1391:6840;ENST00000276935_0:237_ENST00000646282_401:5332;ENST00000380566_0:301_ENST00000348022_392:5739;ENST00000380570_0:317_ENST00000567686_585:1138;ENST00000327883_0:370_ENST00000564314_286:3361;ENST00000431052_0:326_ENST00000564314_286:3361
COL6A3	ENSG00000163359	PAPPA	ENSG00000182752	0	1	ENST00000328252_0:3322_ENST00000392003_376:3464;ENST00000328252_0:3322_ENST00000347401_317:8625;ENST00000328252_0:3322_ENST00000472056_317:8628;ENST00000328252_0:3322_ENST00000353578_979:9963;ENST00000328252_0:3322_ENST00000392004_949:4037;ENST00000328252_0:3322_ENST00000295550_1765:10749;ENST00000328252_0:3322_ENST00000433762_1567:2379;ENST00000328252_0:3322_ENST00000409809_694:8916
COL6A3	ENSG00000163359	ANXA5	ENSG00000164111	1	1	ENST00000501272_0:604_ENST00000409809_5226:8916;ENST00000296511_0:931_ENST00000295550_6297:10749;ENST00000515017_0:480_ENST00000353578_5511:9963;ENST00000501272_0:604_ENST00000295550_6297:10749;ENST00000515017_0:480_ENST00000472056_4249:8628;ENST00000515017_0:480_ENST00000347401_4249:8625;ENST00000515017_0:480_ENST00000409809_5226:8916;ENST00000296511_0:931_ENST00000353578_5511:9963;ENST00000296511_0:931_ENST00000472056_4249:8628;ENST00000296511_0:931_ENST00000347401_4249:8625;ENST00000515017_0:480_ENST00000295550_6297:10749;ENST00000296511_0:931_ENST00000409809_5226:8916;ENST00000501272_0:604_ENST00000353578_5511:9963;ENST00000501272_0:604_ENST00000347401_4249:8625;ENST00000501272_0:604_ENST00000472056_4249:8628
CHD6	ENSG00000124177	TOP1	ENSG00000198900	0	1	ENST00000361337_0:308_ENST00000440647_121:536;ENST00000361337_0:308_ENST00000373222_177:2477;ENST00000361337_0:308_ENST00000373233_211:10818
HIF1A	ENSG00000100644	CALD1	ENSG00000122786	0	1	ENST00000361901_0:272_ENST00000337138_2358:3919;ENST00000361901_0:272_ENST00000394997_2361:3922;ENST00000422748_0:530_ENST00000539097_2394:3956;ENST00000422748_0:530_ENST00000557538_2394:3468;ENST00000361675_0:300_ENST00000539097_2394:3956;ENST00000361675_0:300_ENST00000557538_2394:3468;ENST00000417172_0:312_ENST00000337138_2358:3919;ENST00000435928_0:311_ENST00000394997_2361:3922;ENST00000436461_0:306_ENST00000394997_2361:3922;ENST00000435928_0:311_ENST00000539097_2394:3956;ENST00000435928_0:311_ENST00000557538_2394:3468;ENST00000422748_0:530_ENST00000394997_2361:3922;ENST00000436461_0:306_ENST00000337138_2358:3919;ENST00000417172_0:312_ENST00000557538_2394:3468;ENST00000417172_0:312_ENST00000539097_2394:3956;ENST00000454108_0:411_ENST00000337138_2358:3919;ENST00000436461_0:306_ENST00000539097_2394:3956;ENST00000436461_0:306_ENST00000557538_2394:3468;ENST00000361901_0:272_ENST00000539097_2394:3956;ENST00000361901_0:272_ENST00000557538_2394:3468;ENST00000435928_0:311_ENST00000337138_2358:3919;ENST00000417172_0:312_ENST00000394997_2361:3922;ENST00000361675_0:300_ENST00000394997_2361:3922;ENST00000454108_0:411_ENST00000394997_2361:3922;ENST00000422748_0:530_ENST00000337138_2358:3919;ENST00000454108_0:411_ENST00000557538_2394:3468;ENST00000454108_0:411_ENST00000539097_2394:3956;ENST00000361675_0:300_ENST00000337138_2358:3919
NR4A3	ENSG00000119508	AL031281.2	ENSG00000285721	0	1	ENST00000618101_0:553_ENST00000648594_129:10598;ENST00000395097_0:553_ENST00000648594_129:10598;ENST00000338488_0:553_ENST00000648594_129:10598
NFIC	ENSG00000141905	HGS	ENSG00000185359	0	1	ENST00000586919_0:535_ENST00000572392_71:824;ENST00000586919_0:535_ENST00000329138_172:2970
ACTB	ENSG00000075624	SOD1	ENSG00000142168	2	0	ENST00000493945_0:1495_ENST00000389995_119:865;ENST00000493945_0:1495_ENST00000270142_220:966
ACTB	ENSG00000075624	ACTG1	ENSG00000184009	0	1	ENST00000570382_0:181_ENST00000432588_186:568;ENST00000573283_0:181_ENST00000432588_186:568;ENST00000573283_0:181_ENST00000417101_292:472;ENST00000570382_0:181_ENST00000417101_292:472;ENST00000570382_0:181_ENST00000331789_301:1921;ENST00000573283_0:181_ENST00000331789_301:1921;ENST00000570382_0:181_ENST00000646664_193:1812;ENST00000573283_0:181_ENST00000646664_193:1812;ENST00000331925_0:273_ENST00000646664_193:1812;ENST00000331925_0:273_ENST00000493945_264:1495;ENST00000570382_0:181_ENST00000414620_428:561;ENST00000573283_0:181_ENST00000414620_428:561;ENST00000331925_0:273_ENST00000417101_292:472;ENST00000570382_0:181_ENST00000645576_189:1009;ENST00000573283_0:181_ENST00000645576_189:1009;ENST00000331925_0:273_ENST00000432588_186:568;ENST00000331925_0:273_ENST00000443528_370:569;ENST00000331925_0:273_ENST00000331789_301:1921;ENST00000570382_0:181_ENST00000493945_264:1495;ENST00000573283_0:181_ENST00000493945_264:1495;ENST00000331925_0:273_ENST00000645576_189:1009;ENST00000573283_0:181_ENST00000642480_401:789;ENST00000570382_0:181_ENST00000642480_401:789;ENST00000573283_0:181_ENST00000443528_370:569;ENST00000570382_0:181_ENST00000443528_370:569;ENST00000331925_0:273_ENST00000414620_428:561;ENST00000331925_0:273_ENST00000642480_401:789
SWAP70	ENSG00000133789	PARVA	ENSG00000197702	0	1	ENST00000318950_0:202_ENST00000334956_1330:4458;ENST00000447399_0:202_ENST00000334956_1330:4458;ENST00000318950_0:202_ENST00000649199_1036:8719;ENST00000447399_0:202_ENST00000649199_1036:8719
SPARC	ENSG00000113140	CALR	ENSG00000179218	0	2	ENST00000316448_0:166_ENST00000231061_357:3701;ENST00000588454_0:128_ENST00000522348_381:497;ENST00000588454_0:128_ENST00000539687_221:511;ENST00000316448_0:166_ENST00000522348_381:497;ENST00000316448_0:166_ENST00000539687_221:511;ENST00000588454_0:128_ENST00000231061_357:3701
MORF4L1	ENSG00000185787	MYO5A	ENSG00000197535	0	1	ENST00000356338_0:101_ENST00000379535_679:2274;ENST00000553916_0:62_ENST00000379535_679:2274;ENST00000613858_0:271_ENST00000379535_679:2274;ENST00000358212_0:271_ENST00000379535_679:2274;ENST00000399233_0:271_ENST00000379535_679:2274;ENST00000399231_0:271_ENST00000379535_679:2274
YEATS2	ENSG00000163872	HOOK3	ENSG00000168172	0	1	ENST00000307602_0:343_ENST00000305135_1119:6506
ARCN1	ENSG00000095139	ACTG1	ENSG00000184009	0	1	ENST00000570382_0:411_ENST00000614498_644:2238
ASAP1	ENSG00000153317	HIGD1A	ENSG00000181061	0	1	ENST00000357668_0:201_ENST00000321331_215:1373;ENST00000518721_0:201_ENST00000321331_215:1373;ENST00000357668_0:201_ENST00000452906_381:585;ENST00000518721_0:201_ENST00000452906_381:585;ENST00000518721_0:201_ENST00000418900_196:1322;ENST00000357668_0:201_ENST00000418900_196:1322;ENST00000518721_0:201_ENST00000430190_174:741;ENST00000357668_0:201_ENST00000430190_174:741
CTBS	ENSG00000117151	GNG5	ENSG00000174021	3	5	ENST00000370630_0:1006_ENST00000370645_421:790;ENST00000370630_0:1006_ENST00000370641_555:920
SNRPN	ENSG00000128739	PHKG2	ENSG00000156873	0	1	ENST00000642807_0:1226_ENST00000328273_328:1536;ENST00000400100_0:1143_ENST00000328273_328:1536;ENST00000577565_0:724_ENST00000424889_469:1566;ENST00000400097_0:997_ENST00000328273_328:1536;ENST00000577565_0:724_ENST00000565897_529:1068;ENST00000390687_0:779_ENST00000424889_469:1566;ENST00000400097_0:997_ENST00000424889_469:1566;ENST00000642807_0:1226_ENST00000424889_469:1566;ENST00000642807_0:1226_ENST00000565924_403:908;ENST00000577565_0:724_ENST00000328273_328:1536;ENST00000400097_0:997_ENST00000565924_403:908;ENST00000400100_0:1143_ENST00000565897_529:1068;ENST00000390687_0:779_ENST00000565897_529:1068;ENST00000400097_0:997_ENST00000565897_529:1068;ENST00000642807_0:1226_ENST00000565897_529:1068;ENST00000390687_0:779_ENST00000563588_498:5539;ENST00000642807_0:1226_ENST00000563588_498:5539;ENST00000645002_0:1337_ENST00000565924_403:908;ENST00000645002_0:1337_ENST00000565897_529:1068;ENST00000400100_0:1143_ENST00000565924_403:908;ENST00000645002_0:1337_ENST00000563588_498:5539;ENST00000400097_0:997_ENST00000563588_498:5539;ENST00000390687_0:779_ENST00000328273_328:1536;ENST00000390687_0:779_ENST00000565924_403:908;ENST00000645002_0:1337_ENST00000328273_328:1536;ENST00000645002_0:1337_ENST00000424889_469:1566;ENST00000577565_0:724_ENST00000563588_498:5539;ENST00000400100_0:1143_ENST00000563588_498:5539;ENST00000577565_0:724_ENST00000565924_403:908;ENST00000400100_0:1143_ENST00000424889_469:1566
IGFBP2	ENSG00000115457	THY1	ENSG00000154096	2	0	ENST00000524659_0:485_ENST00000456764_129:846;ENST00000580275_0:432_ENST00000456764_129:846;ENST00000524970_0:457_ENST00000456764_129:846;ENST00000284240_0:1413_ENST00000456764_129:846;ENST00000524970_0:457_ENST00000434997_187:477;ENST00000528522_0:1349_ENST00000434997_187:477;ENST00000580275_0:432_ENST00000233809_571:1439;ENST00000580275_0:432_ENST00000434997_187:477;ENST00000284240_0:1413_ENST00000434997_187:477;ENST00000524659_0:485_ENST00000233809_571:1439;ENST00000524659_0:485_ENST00000434997_187:477;ENST00000524970_0:457_ENST00000233809_571:1439;ENST00000528522_0:1349_ENST00000456764_129:846;ENST00000284240_0:1413_ENST00000233809_571:1439;ENST00000528522_0:1349_ENST00000233809_571:1439
RFC1	ENSG00000035928	COL12A1	ENSG00000111799	0	1	ENST00000349703_0:2232_ENST00000345356_5571:5886;ENST00000504554_0:511_ENST00000322507_9253:11723;ENST00000504554_0:511_ENST00000345356_5561:5886;ENST00000349703_0:2232_ENST00000322507_9263:11723;ENST00000349703_0:2232_ENST00000615798_9119:11579;ENST00000349703_0:2232_ENST00000425443_1867:3135;ENST00000349703_0:2232_ENST00000416123_8725:8964;ENST00000504554_0:511_ENST00000425443_1857:3135;ENST00000381897_0:2259_ENST00000416123_8725:8964;ENST00000381897_0:2259_ENST00000483888_9022:9637;ENST00000381897_0:2259_ENST00000615798_9119:11579;ENST00000381897_0:2259_ENST00000345356_5571:5886;ENST00000381897_0:2259_ENST00000322507_9263:11723;ENST00000381897_0:2259_ENST00000425443_1867:3135;ENST00000349703_0:2232_ENST00000483888_9022:9637;ENST00000504554_0:511_ENST00000416123_8715:8964;ENST00000504554_0:511_ENST00000483888_9012:9637;ENST00000504554_0:511_ENST00000615798_9109:11579
ZSWIM6	ENSG00000130449	EDIL3	ENSG00000164176	0	1	ENST00000252744_0:676_ENST00000380138_208:4244;ENST00000252744_0:676_ENST00000296591_645:4727
EDIL3	ENSG00000164176	COA5	ENSG00000183513	0	1	ENST00000296591_0:1556_ENST00000328709_186:1754;ENST00000380138_0:1119_ENST00000328709_186:1754
MAGED2	ENSG00000102316	COL6A3	ENSG00000163359	0	1	ENST00000347401_0:4996_ENST00000375060_1108:1798;ENST00000472056_0:4996_ENST00000375060_1108:1798;ENST00000353578_0:6258_ENST00000375058_1363:2048;ENST00000295550_0:7044_ENST00000375060_1108:1798;ENST00000347401_0:4996_ENST00000375058_1363:2048;ENST00000472056_0:4996_ENST00000375058_1363:2048;ENST00000409809_0:5973_ENST00000375058_1363:2048;ENST00000353578_0:6258_ENST00000396224_1464:2026;ENST00000295550_0:7044_ENST00000375058_1363:2048;ENST00000353578_0:6258_ENST00000375068_1504:2189;ENST00000353578_0:6258_ENST00000375053_1504:2066;ENST00000472056_0:4996_ENST00000375053_1504:2066;ENST00000472056_0:4996_ENST00000375068_1504:2189;ENST00000347401_0:4996_ENST00000375068_1504:2189;ENST00000347401_0:4996_ENST00000375053_1504:2066;ENST00000295550_0:7044_ENST00000375053_1504:2066;ENST00000295550_0:7044_ENST00000375068_1504:2189;ENST00000409809_0:5973_ENST00000627068_1249:1811;ENST00000353578_0:6258_ENST00000375060_1108:1798;ENST00000409809_0:5973_ENST00000218439_1396:1958;ENST00000472056_0:4996_ENST00000396224_1464:2026;ENST00000347401_0:4996_ENST00000396224_1464:2026;ENST00000347401_0:4996_ENST00000627068_1249:1811;ENST00000472056_0:4996_ENST00000627068_1249:1811;ENST00000295550_0:7044_ENST00000627068_1249:1811;ENST00000295550_0:7044_ENST00000396224_1464:2026;ENST00000472056_0:4996_ENST00000218439_1396:1958;ENST00000347401_0:4996_ENST00000218439_1396:1958;ENST00000347401_0:4996_ENST00000347546_1302:2177;ENST00000472056_0:4996_ENST00000347546_1302:2177;ENST00000409809_0:5973_ENST00000375053_1504:2066;ENST00000409809_0:5973_ENST00000375068_1504:2189;ENST00000409809_0:5973_ENST00000396224_1464:2026;ENST00000353578_0:6258_ENST00000347546_1302:2177;ENST00000353578_0:6258_ENST00000218439_1396:1958;ENST00000353578_0:6258_ENST00000627068_1249:1811;ENST00000409809_0:5973_ENST00000347546_1302:2177;ENST00000409809_0:5973_ENST00000375060_1108:1798;ENST00000295550_0:7044_ENST00000218439_1396:1958;ENST00000295550_0:7044_ENST00000347546_1302:2177
TNC	ENSG00000041982	COL6A1	ENSG00000142156	0	1	ENST00000612273_0:1417_ENST00000341037_5239:6786;ENST00000612273_0:1417_ENST00000350763_6068:7641;ENST00000612273_0:1417_ENST00000544972_1343:1844;ENST00000361866_0:1449_ENST00000544972_1343:1844;ENST00000361866_0:1449_ENST00000423613_5120:6281;ENST00000612273_0:1417_ENST00000542877_4567:5517;ENST00000612273_0:1417_ENST00000537320_3868:4946;ENST00000612273_0:1417_ENST00000535648_4979:7508;ENST00000361866_0:1449_ENST00000542877_4567:5517;ENST00000361866_0:1449_ENST00000341037_5239:6786;ENST00000361866_0:1449_ENST00000535648_4979:7508;ENST00000361866_0:1449_ENST00000537320_3868:4946;ENST00000612273_0:1417_ENST00000423613_5120:6281;ENST00000361866_0:1449_ENST00000350763_6068:7641
SRCAP	ENSG00000080603	RPP30	ENSG00000148688	0	1	ENST00000413330_0:113_ENST00000395059_773:9126;ENST00000371703_0:349_ENST00000262518_1539:11754;ENST00000371703_0:349_ENST00000395059_773:9126;ENST00000413330_0:113_ENST00000262518_1539:11754;ENST00000371703_0:349_ENST00000483083_253:5937;ENST00000413330_0:113_ENST00000483083_253:5937
SNX5	ENSG00000089006	ARMC9	ENSG00000135931	0	1	ENST00000614261_0:662_ENST00000377759_346:2270;ENST00000614261_0:662_ENST00000377768_364:2288;ENST00000611582_0:504_ENST00000377768_364:2288;ENST00000611582_0:504_ENST00000377759_346:2270;ENST00000611582_0:504_ENST00000431277_84:840;ENST00000349938_0:698_ENST00000377759_346:2270;ENST00000349938_0:698_ENST00000431277_84:840;ENST00000614261_0:662_ENST00000431277_84:840;ENST00000349938_0:698_ENST00000377768_364:2288
IFT80	ENSG00000068885	RASA2	ENSG00000155903	0	1	ENST00000286364_0:562_ENST00000468218_78:567;ENST00000286364_0:562_ENST00000478536_303:542;ENST00000452898_0:527_ENST00000478370_176:579;ENST00000286364_0:562_ENST00000478370_176:579;ENST00000452898_0:527_ENST00000489004_200:610;ENST00000452898_0:527_ENST00000478536_303:542;ENST00000286364_0:562_ENST00000465537_62:860;ENST00000452898_0:527_ENST00000326448_387:4306;ENST00000452898_0:527_ENST00000496589_128:3073;ENST00000286364_0:562_ENST00000496589_128:3073;ENST00000452898_0:527_ENST00000498409_134:719;ENST00000452898_0:527_ENST00000465537_62:860;ENST00000452898_0:527_ENST00000486856_71:539;ENST00000286364_0:562_ENST00000486856_71:539;ENST00000286364_0:562_ENST00000489004_200:610;ENST00000452898_0:527_ENST00000468218_78:567;ENST00000286364_0:562_ENST00000498409_134:719;ENST00000286364_0:562_ENST00000326448_387:4306
SEC63	ENSG00000025796	CEP85L	ENSG00000111860	0	1	ENST00000392500_0:412_ENST00000369002_1537:6411;ENST00000419517_0:820_ENST00000369002_1537:6411;ENST00000368491_0:854_ENST00000369002_1537:6411;ENST00000368488_0:308_ENST00000369002_1537:6411;ENST00000434604_0:308_ENST00000369002_1537:6411;ENST00000360290_0:276_ENST00000369002_1537:6411
